@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.08848324592538025,1 8,2 +1}
{0 0.033785354930387194,1 10,2 -1}
{0 0.10153461651336192,1 2,2 +1}
{0 0.03894836423363121,1 1,2 -1}
{0 0.019071508901778944,1 2,2 +1}
{0 0.02826347697788341,1 2,2 -1}
{0 0.19972796662870618,1 58,2 +1}
{0 0.27035824110542656,1 20,2 -1}
{0 0.09313046248109488,1 33,2 -1}
{0 0.12019036524543464,1 8,2 +1}
{0 0.1647989709269749,1 10,2 -1}
{0 0.014280935343696574,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.05356869554443542,1 4,2 +1}
{0 0.03056137283140231,1 2,2 -1}
{0 0.17531161109271762,1 11,2 +1}
{0 0.1172040736065454,1 10,2 -1}
{0 0.07368181572150825,1 8,2 +1}
{0 0.055735322375044825,1 6,2 -1}
{0 0.2101825559538879,1 11,2 +1}
{0 0.0818755451751976,1 4,2 -1}
{0 0.12200661624566578,1 5,2 +1}
{0 0.23505188326019824,1 6,2 -1}
{0 0.15093783583675796,1 11,2 +1}
{0 0.1294325950112926,1 14,2 -1}
{0 0.2935816320109302,1 92,2 +1}
{0 0.20275812124309794,1 21,2 -1}
{0 0.21809683016062495,1 18,2 +1}
{0 0.1198141924482649,1 6,2 -1}
{0 0.2720255310816523,1 53,2 +1}
{0 0.13723334402544451,1 11,2 -1}
{0 0.10810469604320419,1 5,2 +1}
{0 0.1328940325125018,1 6,2 -1}
{0 0.25905425818280936,1 61,2 +1}
{0 0.21640835615757412,1 39,2 -1}
{0 0.2791878972501426,1 21,2 +1}
{0 0.2442541565530182,1 14,2 -1}
{0 0.23028187156415908,1 5,2 +1}
{0 0.12877575779315145,1 8,2 -1}
{0 0.26848990832631886,1 52,2 +1}
{0 0.27590159007082193,1 40,2 -1}
{0 0.1457461729399866,1 20,2 +1}
{0 0.09947116689155301,1 4,2 -1}
{0 0.17114874288636434,1 79,2 +1}
{0 0.03765163332658968,1 3,2 -1}
{0 0.04948263211947316,1 4,2 +1}
{0 0.12906628811866688,1 20,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0219124043934577,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.08068614537434736,1 9,2 +1}
{0 0.10794020334537288,1 8,2 -1}
{0 0.11910460235477414,1 4,2 +1}
{0 0.17137083360637229,1 8,2 -1}
{0 0.19295867221938554,1 15,2 +1}
{0 0.1935444575571435,1 16,2 -1}
{0 0.09609199649300255,1 14,2 +1}
{0 0.06607801282051545,1 4,2 -1}
{0 0.11338934190276816,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.055763237734740734,1 2,2 +1}
{0 0.062017367294604234,1 1,2 -1}
{0 0.13393597385255943,1 20,2 +1}
{0 0.10049250353884358,1 5,2 -1}
{0 0.039546020141109556,1 2,2 +1}
{0 0.07424818551838057,1 13,2 -1}
{0 0.1016849933229141,1 13,2 +1}
{0 0.1108806067710368,1 11,2 -1}
{0 0.03818073399058365,1 3,2 +1}
{0 0.01145062054830153,1 3,2 -1}
{0 0.2234678186647892,1 7,2 +1}
{0 0.09575662841705253,1 5,2 -1}
{0 0.2532960051245393,1 50,2 +1}
{0 0.044495086849104346,1 9,2 -1}
{0 0.018592164496002078,1 1,2 -1}
{0 0.20429195544143636,1 33,2 +1}
{0 0.18977282407514687,1 26,2 -1}
{0 0.2020819056530141,1 94,2 +1}
{0 0.17571314404330218,1 24,2 -1}
{0 0.20569190832360354,1 45,2 +1}
{0 0.10608514563509051,1 10,2 -1}
{0 0.19807035515345867,1 25,2 +1}
{0 0.20522414775347297,1 15,2 -1}
{0 0.28961482662958465,1 9,2 +1}
{0 0.1734754189709594,1 8,2 -1}
{0 0.16484511834894675,1 2,2 +1}
{0 0.120286653495761,1 2,2 -1}
{0 0.159564823528628,1 14,2 +1}
{0 0.21991124728513592,1 8,2 -1}
{0 0.20104518082390233,1 17,2 +1}
{0 0.018070977622160058,1 2,2 -1}
{0 0.17281976941188237,1 4,2 +1}
{0 0.0,1 0,2 -1}
{0 0.029657289787699864,1 1,2 +1}
{0 0.06166105662166098,1 1,2 -1}
{0 0.12006920241464245,1 8,2 +1}
{0 0.11451117091544744,1 9,2 -1}
{0 0.236192659422486,1 34,2 +1}
{0 0.27125071903022274,1 23,2 -1}
{0 0.24547559736222999,1 7,2 +1}
{0 0.16560528724384752,1 9,2 -1}
{0 0.3018110478408923,1 181,2 +1}
{0 0.026875008986156405,1 18,2 -1}
{0 0.18363965490589892,1 4,2 +1}
{0 0.16743720552569533,1 5,2 -1}
{0 0.16650555308776224,1 22,2 +1}
{0 0.16488692537938024,1 7,2 -1}
{0 0.19656183526730386,1 40,2 +1}
{0 0.16162838512346595,1 41,2 -1}
{0 0.24316615614611514,1 26,2 +1}
{0 0.21116325017886406,1 8,2 -1}
{0 0.0,1 0,2 +1}
{0 0.011381286340149635,1 1,2 -1}
{0 0.21933057050138452,1 43,2 +1}
{0 0.25316969537985545,1 16,2 -1}
{0 0.14459837775752094,1 41,2 +1}
{0 0.04870535137893091,1 16,2 -1}
{0 0.10686441443165542,1 24,2 +1}
{0 0.11052255510552653,1 12,2 -1}
{0 0.11867386590282075,1 12,2 +1}
{0 0.15212941192260743,1 23,2 -1}
{0 0.18252335677756207,1 17,2 +1}
{0 0.2185498950252989,1 20,2 -1}
{0 0.1556914855078269,1 5,2 +1}
{0 0.12087344460380704,1 3,2 -1}
{0 0.1348021685137123,1 20,2 +1}
{0 0.11595242255358586,1 21,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.1334237280877156,1 3,2 +1}
{0 0.16065331198980756,1 5,2 -1}
{0 0.3879995273437126,1 40,2 +1}
{0 0.16472256210166514,1 29,2 -1}
{0 0.32839783515130716,1 14,2 +1}
{0 0.09566412926243589,1 5,2 -1}
{0 0.1788365068849897,1 7,2 -1}
{0 0.14069383753241307,1 7,2 +1}
{0 0.15525315173140708,1 11,2 -1}
{0 0.12169809587780886,1 3,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.11403379871914895,1 38,2 +1}
{0 0.14737832391073205,1 28,2 -1}
{0 0.26413527189768715,1 2,2 +1}
{0 0.018569533817705184,1 2,2 -1}
{0 0.09975642007776513,1 4,2 -1}
{0 0.11202767873705521,1 2,2 +1}
{0 0.32882794552757044,1 15,2 -1}
{0 0.12092369278404623,1 7,2 +1}
{0 0.14476750885059111,1 9,2 -1}
{0 0.16380225252659544,1 14,2 +1}
{0 0.15491362638315964,1 15,2 -1}
{0 0.20044063944557033,1 26,2 +1}
{0 0.055240719315776586,1 1,2 -1}
{0 0.1652056235312961,1 7,2 +1}
{0 0.2819599429764269,1 5,2 -1}
{0 0.26185244621255976,1 24,2 +1}
{0 0.16481693225934496,1 5,2 -1}
{0 0.049195695262016635,1 4,2 +1}
{0 0.0,1 0,2 -1}
{0 0.01734592609072752,1 2,2 +1}
{0 0.013907681247386885,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.08604452806299619,1 4,2 -1}
{0 0.16043932112466078,1 27,2 +1}
{0 0.15118407544827303,1 22,2 -1}
{0 0.15609603256498902,1 43,2 +1}
{0 0.20417939982409827,1 15,2 -1}
{0 0.25076534872386147,1 85,2 +1}
{0 0.2206765545475136,1 48,2 -1}
{0 0.18760200314497444,1 19,2 +1}
{0 0.14544981718863134,1 15,2 -1}
{0 0.20627053732775077,1 38,2 +1}
{0 0.10465081724017374,1 31,2 -1}
{0 0.2236895384735322,1 29,2 +1}
{0 0.23660743510236776,1 32,2 -1}
{0 0.16345537940505575,1 30,2 +1}
{0 0.17175793600959632,1 22,2 -1}
{0 0.0,1 0,2 +1}
{0 0.004668225379355904,1 2,2 -1}
{0 0.1934304299444488,1 18,2 -1}
{0 0.20388742914482877,1 47,2 +1}
{0 0.170281129552407,1 49,2 -1}
{0 0.2382971599632179,1 68,2 +1}
{0 0.23206584089027107,1 29,2 -1}
{0 0.26226405064854463,1 18,2 +1}
{0 0.14527517635163653,1 26,2 -1}
{0 0.1684303842133038,1 5,2 +1}
{0 0.17269119572377997,1 6,2 -1}
{0 0.22106834644326195,1 37,2 +1}
{0 0.12444732501163264,1 11,2 -1}
{0 0.3568167196267527,1 17,2 +1}
{0 0.27118700787293976,1 12,2 -1}
{0 0.23492733053361897,1 22,2 +1}
{0 0.11736423083557902,1 14,2 -1}
{0 0.16804003199560694,1 34,2 +1}
{0 0.16461048734435454,1 21,2 -1}
{0 0.02255345228614396,1 10,2 +1}
{0 0.023331948950740044,1 8,2 -1}
{0 0.012529400275814702,1 1,2 +1}
{0 0.10761296063472023,1 12,2 -1}
{0 0.05255524854761047,1 3,2 -1}
{0 0.14514598359020905,1 9,2 +1}
{0 0.1473772460547187,1 7,2 -1}
{0 0.1377633526989847,1 49,2 +1}
{0 0.139786225424979,1 32,2 -1}
{0 0.2537900471068069,1 15,2 +1}
{0 0.2121913726480375,1 19,2 -1}
{0 0.16483619660049517,1 6,2 +1}
{0 0.1406236663240902,1 7,2 -1}
{0 0.07004887256369843,1 6,2 +1}
{0 0.044670488975106504,1 4,2 -1}
{0 0.21201298692317752,1 138,2 +1}
{0 0.1454316367656324,1 14,2 -1}
{0 0.24256215920598617,1 52,2 +1}
{0 0.20919845655822994,1 3,2 -1}
{0 0.33727759928981427,1 25,2 +1}
{0 0.05572782125753529,1 2,2 -1}
{0 0.14356254013923292,1 10,2 +1}
{0 0.15264069300277985,1 11,2 -1}
{0 0.22270546618882192,1 18,2 +1}
{0 0.15994185614097256,1 14,2 -1}
{0 0.2597644432916545,1 27,2 +1}
{0 0.19342324193117247,1 18,2 -1}
{0 0.13764002316922236,1 4,2 +1}
{0 0.041997371939188566,1 6,2 -1}
{0 0.208223432811013,1 8,2 +1}
{0 0.11347762596224074,1 4,2 -1}
{0 0.1777046633277277,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.10304684319711167,1 5,2 -1}
{0 0.18512023241598874,1 66,2 +1}
{0 0.2475349216209324,1 50,2 -1}
{0 0.20191312388203503,1 37,2 -1}
{0 0.24583551145552326,1 21,2 +1}
{0 0.008887909297758562,1 2,2 -1}
{0 0.04839574659492303,1 4,2 +1}
{0 0.20137245278377036,1 6,2 -1}
{0 0.23151824949475638,1 59,2 +1}
{0 0.1434242758155451,1 31,2 -1}
{0 0.10562896973524663,1 5,2 -1}
{0 0.10272946758657815,1 27,2 +1}
{0 0.08948080093741854,1 23,2 -1}
{0 0.0837794327516483,1 13,2 +1}
{0 0.06337864726881394,1 4,2 -1}
{0 0.22127762351558436,1 16,2 +1}
{0 0.18076493698085688,1 19,2 -1}
{0 0.1284746358069712,1 19,2 +1}
{0 0.09952241123066477,1 19,2 -1}
{0 0.018575940419178427,1 1,2 +1}
{0 0.09964884070155391,1 3,2 -1}
{0 0.12152224303656713,1 2,2 +1}
{0 0.06311158328101897,1 2,2 -1}
{0 0.23069030915428662,1 20,2 +1}
{0 0.198083442397602,1 10,2 -1}
{0 0.26876131362434935,1 23,2 +1}
{0 0.10423169899383851,1 26,2 -1}
{0 0.018670401120373464,1 1,2 +1}
{0 0.16044348290358912,1 9,2 -1}
{0 0.18628472312425642,1 28,2 +1}
{0 0.23605657483419196,1 27,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.15597615959764768,1 25,2 +1}
{0 0.13424548294287167,1 24,2 -1}
{0 0.18326565146213827,1 35,2 +1}
{0 0.1718771954667916,1 45,2 -1}
{0 0.22315998976103954,1 22,2 +1}
{0 0.21252374623071146,1 30,2 -1}
{0 0.10834209943191724,1 13,2 +1}
{0 0.23083639792341132,1 16,2 -1}
{0 0.13625117548015742,1 18,2 +1}
{0 0.1290459543202698,1 15,2 -1}
{0 0.2243358001054919,1 37,2 +1}
{0 0.2488978156343864,1 29,2 -1}
{0 0.09749704759907797,1 11,2 +1}
{0 0.17131650065824716,1 10,2 -1}
{0 0.2964595924265626,1 40,2 +1}
{0 0.1685201268084293,1 28,2 -1}
{0 0.15553238849336756,1 4,2 +1}
{0 0.09652137867937155,1 4,2 -1}
{0 0.26368946726119463,1 10,2 +1}
{0 0.1765570555547196,1 10,2 -1}
{0 0.297547840412223,1 9,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.10705116909155594,1 23,2 +1}
{0 0.13771524783357786,1 14,2 -1}
{0 0.15356866635867117,1 58,2 +1}
{0 0.2059514901323859,1 5,2 -1}
{0 0.21880033794481712,1 32,2 +1}
{0 0.25079824479739654,1 44,2 -1}
{0 0.14679612757440913,1 8,2 +1}
{0 0.12664074485695406,1 7,2 -1}
{0 0.22914553771158516,1 29,2 +1}
{0 0.12966448440242687,1 24,2 -1}
{0 0.10846522890932808,1 1,2 +1}
{0 0.13395484253679266,1 4,2 -1}
{0 0.017582714841309754,1 4,2 +1}
{0 0.04289972632001945,1 8,2 -1}
{0 0.2427236761177294,1 19,2 -1}
{0 0.055450731242244464,1 22,2 +1}
{0 0.06850642460964473,1 19,2 -1}
{0 0.21857464795214368,1 19,2 +1}
{0 0.20271092910650074,1 3,2 -1}
{0 0.1977599630263681,1 6,2 +1}
{0 0.16623612024592793,1 7,2 -1}
{0 0.28904359451781325,1 26,2 +1}
{0 0.21002347764582507,1 19,2 -1}
{0 0.16542386164324116,1 38,2 +1}
{0 0.2015958091761819,1 32,2 -1}
{0 0.29983317358198985,1 55,2 +1}
{0 0.19987887786670222,1 31,2 -1}
{0 0.17426109201387127,1 5,2 +1}
{0 0.16264781684009957,1 1,2 -1}
{0 0.2613663655055634,1 16,2 +1}
{0 0.27582869850565694,1 12,2 -1}
{0 0.24082209638026741,1 29,2 +1}
{0 0.21251987927264665,1 13,2 -1}
{0 0.06348742289809879,1 2,2 +1}
{0 0.14163520057303966,1 24,2 -1}
{0 0.1731173936273003,1 13,2 +1}
{0 0.1075147952405287,1 8,2 -1}
{0 0.23014866012484253,1 69,2 +1}
{0 0.18314692342590014,1 57,2 -1}
{0 0.2485814009508233,1 17,2 +1}
{0 0.19066152150451496,1 15,2 -1}
{0 0.2517359629015872,1 52,2 +1}
{0 0.18274761832299746,1 27,2 -1}
{0 0.2566291804061101,1 34,2 +1}
{0 0.26529404153965896,1 26,2 -1}
{0 0.082873654142785,1 3,2 +1}
{0 0.13455852489389747,1 4,2 -1}
{0 0.21301349109569595,1 96,2 +1}
{0 0.17290607079715045,1 31,2 -1}
{0 0.17747557511504095,1 10,2 +1}
{0 0.26817400033436006,1 11,2 -1}
{0 0.0,1 0,2 -1}
{0 0.02478975304231558,1 4,2 +1}
{0 0.0034894290839855772,1 1,2 -1}
{0 0.20405447591869433,1 4,2 +1}
{0 0.0,1 0,2 -1}
{0 0.19548044994685032,1 26,2 +1}
{0 0.0587437593599692,1 9,2 -1}
{0 0.14660244012982895,1 4,2 +1}
{0 0.0820051280393987,1 6,2 -1}
{0 0.23231876522005027,1 19,2 +1}
{0 0.18147069792151901,1 19,2 -1}
{0 0.21215111126865835,1 46,2 +1}
{0 0.05831498623470356,1 3,2 -1}
{0 0.33425645311932206,1 116,2 +1}
{0 0.21415509169797334,1 40,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.051786663826680346,1 5,2 +1}
{0 0.009040401222337732,1 3,2 -1}
{0 0.04320073770260641,1 5,2 +1}
{0 0.039684656758611644,1 6,2 -1}
{0 0.17612498700040216,1 3,2 +1}
{0 0.05918867249243834,1 4,2 -1}
{0 0.16644550272995995,1 20,2 +1}
{0 0.10899291926163746,1 16,2 -1}
{0 0.18219572068731976,1 9,2 +1}
{0 0.0344148483921947,1 7,2 -1}
{0 0.2890656875784628,1 46,2 +1}
{0 0.14746978746989575,1 3,2 -1}
{0 0.025115377160032145,1 2,2 +1}
{0 0.04052204492365539,1 1,2 -1}
{0 0.1466745238057737,1 32,2 +1}
{0 0.09312475499043102,1 24,2 -1}
{0 0.0,1 0,2 -1}
{0 0.04803844614152613,1 5,2 +1}
{0 0.05405899027195888,1 3,2 -1}
{0 0.21414184388654653,1 13,2 +1}
{0 0.15293208017815166,1 15,2 -1}
{0 0.14722066281849167,1 6,2 +1}
{0 0.08342431312983667,1 6,2 -1}
{0 0.04503773491110451,1 2,2 +1}
{0 0.08304547985373997,1 1,2 -1}
{0 0.09667825888758821,1 3,2 +1}
{0 0.04714045207910317,1 1,2 -1}
{0 0.29223477929678787,1 31,2 +1}
{0 0.20135839443796705,1 34,2 -1}
{0 0.062499999999999986,1 1,2 +1}
{0 0.031369895776537315,1 2,2 -1}
{0 0.2376413045471568,1 71,2 +1}
{0 0.23239416848847372,1 33,2 -1}
{0 0.3402447555170267,1 28,2 +1}
{0 0.11128883662025357,1 3,2 -1}
{0 0.03860757612168047,1 5,2 +1}
{0 0.0,1 0,2 -1}
{0 0.15798453033664922,1 11,2 +1}
{0 0.013231403100624078,1 1,2 -1}
{0 0.35591292508215844,1 10,2 +1}
{0 0.13856849886842332,1 1,2 -1}
{0 0.12076089532614942,1 7,2 +1}
{0 0.1763337180224188,1 11,2 -1}
{0 0.2499638402265297,1 10,2 +1}
{0 0.16689204394940896,1 9,2 -1}
{0 0.0,1 0,2 +1}
{0 0.007590953142265079,1 1,2 -1}
{0 0.08880228250372307,1 5,2 -1}
{0 0.2863571955764308,1 14,2 -1}
{0 0.16326961791863073,1 44,2 +1}
{0 0.2704153689371909,1 31,2 -1}
{0 0.0,1 0,2 -1}
{0 0.1867290210266403,1 6,2 +1}
{0 0.07468160448149386,1 4,2 -1}
{0 0.20216796069168783,1 17,2 +1}
{0 0.0642416074439621,1 8,2 -1}
{0 0.08505172717997148,1 3,2 +1}
{0 0.13818371291631795,1 4,2 -1}
{0 0.08050193020599475,1 17,2 +1}
{0 0.29936346137693964,1 22,2 -1}
{0 0.003649633091996313,1 2,2 +1}
{0 0.007743092989557406,1 1,2 -1}
{0 0.22515857247216023,1 29,2 +1}
{0 0.10554907064026106,1 26,2 -1}
{0 0.30671094513767566,1 33,2 +1}
{0 0.164316791069496,1 39,2 -1}
{0 0.16285355462555298,1 29,2 +1}
{0 0.13283726678863944,1 13,2 -1}
{0 0.0,1 0,2 +1}
{0 0.022181495463038985,1 4,2 -1}
{0 0.16263367319950245,1 22,2 +1}
{0 0.1494824629398105,1 8,2 -1}
{0 0.12301725884489954,1 20,2 +1}
{0 0.20110915899618717,1 16,2 -1}
{0 0.25691604549644337,1 85,2 +1}
{0 0.18337523275229745,1 30,2 -1}
{0 0.42104595963092534,1 9,2 +1}
{0 0.10763499491525083,1 12,2 -1}
{0 0.07320844981409597,1 11,2 +1}
{0 0.11143909314363795,1 11,2 -1}
{0 0.05434782608695652,1 1,2 +1}
{0 0.006023659207386686,1 1,2 -1}
{0 0.20612735583469202,1 14,2 +1}
{0 0.08351595175047147,1 9,2 -1}
{0 0.1417378445805307,1 11,2 -1}
{0 0.1259227739747202,1 6,2 +1}
{0 0.042358687104367874,1 2,2 -1}
{0 0.213624458780233,1 32,2 +1}
{0 0.13465403347924979,1 2,2 -1}
{0 0.22400100805792209,1 34,2 +1}
{0 0.2458532986662714,1 53,2 -1}
{0 0.014109252354065753,1 2,2 +1}
{0 0.10215078369104984,1 3,2 -1}
{0 0.25339945193179686,1 14,2 +1}
{0 0.22502885095119113,1 9,2 -1}
{0 0.35063780225872926,1 17,2 +1}
{0 0.3237032181497272,1 9,2 -1}
{0 0.30826125961473816,1 32,2 +1}
{0 0.2725927363996642,1 35,2 -1}
{0 0.0,1 0,2 +1}
{0 0.014263092396168072,1 2,2 -1}
{0 0.18012012464617083,1 3,2 +1}
{0 0.10740037208813771,1 3,2 -1}
{0 0.1484182334754461,1 8,2 +1}
{0 0.11415825323692887,1 6,2 -1}
{0 0.14358827002282656,1 39,2 +1}
{0 0.09597678087030084,1 14,2 -1}
{0 0.31878105549758134,1 29,2 +1}
{0 0.00914842506265832,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.018097871153641386,1 2,2 -1}
{0 0.2574641290254774,1 45,2 +1}
{0 0.2624597531032274,1 29,2 -1}
{0 0.23049181747249214,1 16,2 +1}
{0 0.1257502370977132,1 23,2 -1}
{0 0.2176663556328833,1 43,2 +1}
{0 0.15633896408789413,1 79,2 -1}
{0 0.2979726108462521,1 56,2 +1}
{0 0.05455109229165907,1 2,2 -1}
{0 0.2788152055436409,1 56,2 +1}
{0 0.32413449356254964,1 43,2 -1}
{0 0.2885030433000518,1 27,2 +1}
{0 0.1437272726417266,1 21,2 -1}
{0 0.3672753950154851,1 19,2 +1}
{0 0.29427784825430076,1 15,2 -1}
{0 0.35688701623017977,1 48,2 +1}
{0 0.27024400991329794,1 37,2 -1}
{0 0.2068215117815688,1 9,2 +1}
{0 0.21975596220996887,1 4,2 -1}
{0 0.24999999999999994,1 2,2 +1}
{0 0.21944540510902016,1 3,2 -1}
{0 0.2781589227019758,1 56,2 +1}
{0 0.2386174639049478,1 46,2 -1}
{0 0.050470956012763225,1 6,2 +1}
{0 0.06491724176420116,1 7,2 -1}
{0 0.14012120182641927,1 9,2 +1}
{0 0.060868215162310634,1 11,2 -1}
{0 0.17338312553997068,1 43,2 +1}
{0 0.10890979683914549,1 7,2 -1}
{0 0.0,1 0,2 +1}
{0 0.044280744277004756,1 1,2 -1}
{0 0.30669376913672014,1 70,2 +1}
{0 0.12356414570728698,1 41,2 -1}
{0 0.2109780404098981,1 6,2 +1}
{0 0.20460182123671364,1 10,2 -1}
{0 0.381714556788018,1 130,2 +1}
{0 0.3365823207728055,1 45,2 -1}
{0 0.3625289104351594,1 15,2 +1}
{0 0.09032179030614011,1 15,2 -1}
{0 0.27786117352793915,1 16,2 +1}
{0 0.21795454130472042,1 15,2 -1}
{0 0.18976768617476317,1 28,2 +1}
{0 0.16158376879530634,1 26,2 -1}
{0 0.07131859665752947,1 6,2 +1}
{0 0.1878961688385706,1 16,2 -1}
{0 0.0310804908070946,1 1,2 +1}
{0 0.14900498877053742,1 1,2 -1}
{0 0.05743739286677675,1 4,2 +1}
{0 0.0731748165765018,1 7,2 -1}
{0 0.1355205412159141,1 3,2 +1}
{0 0.17223337979714673,1 4,2 -1}
{0 0.1067707962066843,1 7,2 +1}
{0 0.1028701494922001,1 4,2 -1}
{0 0.017251638983558856,1 1,2 +1}
{0 0.04372211327417358,1 2,2 -1}
{0 0.30558841528942243,1 56,2 +1}
{0 0.15464783355192055,1 42,2 -1}
{0 0.2587829898012806,1 69,2 +1}
{0 0.2510541533960607,1 56,2 -1}
{0 0.2777737026942471,1 10,2 +1}
{0 0.05138516085082817,1 8,2 -1}
{0 0.18973385821428745,1 54,2 +1}
{0 0.11108685046253294,1 33,2 -1}
{0 0.19079139911988033,1 10,2 +1}
{0 0.16180061258502057,1 4,2 -1}
{0 0.09935423199526568,1 12,2 +1}
{0 0.2530329266509331,1 19,2 -1}
{0 0.2938228227012361,1 81,2 +1}
{0 0.262812304934827,1 51,2 -1}
{0 0.19348672280290496,1 35,2 +1}
{0 0.0807822299252753,1 47,2 -1}
{0 0.23513326858874742,1 39,2 +1}
{0 0.1411885946024096,1 18,2 -1}
{0 0.13055824196677338,1 2,2 +1}
{0 0.13485953700430042,1 6,2 -1}
{0 0.11277633611424447,1 5,2 +1}
{0 0.12463468378527152,1 9,2 -1}
{0 0.08053666590255983,1 8,2 +1}
{0 0.07226266868083235,1 8,2 -1}
{0 0.262769876339561,1 49,2 +1}
{0 0.19881875193861748,1 41,2 -1}
{0 0.14235641685204933,1 10,2 +1}
{0 0.1402571735023595,1 19,2 -1}
{0 0.3189067844472189,1 32,2 +1}
{0 0.1681389111075691,1 38,2 -1}
{0 0.11288812591959867,1 10,2 +1}
{0 0.12260546397465455,1 5,2 -1}
{0 0.26369054894415084,1 28,2 +1}
{0 0.23426258212840737,1 12,2 -1}
{0 0.015456926116915246,1 2,2 -1}
{0 0.20655931382170545,1 6,2 +1}
{0 0.13594796131174047,1 6,2 -1}
{0 0.26298786643270433,1 2,2 +1}
{0 0.04975185951049946,1 1,2 -1}
{0 0.22223888664023175,1 42,2 +1}
{0 0.11599921696765113,1 13,2 -1}
{0 0.21503377240282157,1 59,2 +1}
{0 0.16573596586230946,1 19,2 -1}
{0 0.13143075777009947,1 7,2 +1}
{0 0.0,1 0,2 -1}
{0 0.3714493030212518,1 82,2 +1}
{0 0.07312550445346211,1 2,2 -1}
{0 0.14383560528197545,1 42,2 +1}
{0 0.17135257446037025,1 30,2 -1}
{0 0.219977491953622,1 11,2 +1}
{0 0.03975553757928405,1 7,2 -1}
{0 0.1800205749557739,1 3,2 +1}
{0 0.0520269500993494,1 3,2 -1}
{0 0.3779285936085355,1 57,2 +1}
{0 0.21624145794172528,1 27,2 -1}
{0 0.06653078692654367,1 1,2 +1}
{0 0.13200747880514888,1 4,2 -1}
{0 0.13784787943744153,1 6,2 +1}
{0 0.18272840058684117,1 8,2 -1}
{0 0.19723156332617592,1 11,2 +1}
{0 0.09684316074084762,1 7,2 -1}
{0 0.11350087076783316,1 7,2 +1}
{0 0.11788123002784966,1 15,2 -1}
{0 0.11798245824915635,1 7,2 +1}
{0 0.04037708609818929,1 7,2 -1}
{0 0.29660617364316294,1 3,2 -1}
{0 0.25353569659136005,1 48,2 +1}
{0 0.24517249634790306,1 15,2 -1}
{0 0.22595797941193996,1 64,2 +1}
{0 0.177600306336992,1 26,2 -1}
{0 0.1585468026260877,1 35,2 +1}
{0 0.08367072137463175,1 20,2 -1}
{0 0.21037261190877257,1 18,2 +1}
{0 0.2056355541871433,1 20,2 -1}
{0 0.12248392359816497,1 23,2 +1}
{0 0.16255845972423702,1 22,2 -1}
{0 0.3549050259788039,1 27,2 +1}
{0 0.3865850780525219,1 39,2 -1}
{0 0.10269797953221864,1 3,2 +1}
{0 0.14222914626856814,1 7,2 -1}
{0 0.08084520834544433,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.014655259544013727,1 1,2 -1}
{0 0.090169365771554,1 5,2 +1}
{0 0.04999218933057798,1 2,2 -1}
{0 0.13363062095621217,1 1,2 +1}
{0 0.023957239838298686,1 1,2 -1}
{0 0.19695964928958382,1 1,2 +1}
{0 0.08523900428777331,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.18116664362062823,1 42,2 +1}
{0 0.07850937252869304,1 5,2 -1}
{0 0.24706914111189404,1 32,2 +1}
{0 0.20536938421042228,1 25,2 -1}
{0 0.3521989368902805,1 42,2 +1}
{0 0.28523300335316665,1 32,2 -1}
{0 0.03422180015595636,1 6,2 +1}
{0 0.03448281541042982,1 2,2 -1}
{0 0.22133801766140615,1 15,2 +1}
{0 0.2020187966573867,1 10,2 -1}
{0 0.2937464778285571,1 144,2 +1}
{0 0.015536054495369293,1 4,2 -1}
{0 0.31367022468059724,1 40,2 +1}
{0 0.2525457073088065,1 36,2 -1}
{0 0.2666046924382331,1 16,2 +1}
{0 0.09263133392510307,1 6,2 -1}
{0 0.08732565855285133,1 18,2 +1}
{0 0.0,1 0,2 -1}
{0 0.10336859661896285,1 20,2 -1}
{0 0.20124611797498107,1 2,2 +1}
{0 0.2187974872468418,1 3,2 -1}
{0 0.15020517715758988,1 18,2 +1}
{0 0.17616473120673617,1 21,2 -1}
{0 0.18748468717232344,1 40,2 +1}
{0 0.15357833809886226,1 16,2 -1}
{0 0.19782312935731014,1 19,2 +1}
{0 0.13990430122716058,1 13,2 -1}
{0 0.214150257976873,1 27,2 +1}
{0 0.17081497785884858,1 16,2 -1}
{0 0.14240481919323325,1 45,2 +1}
