{0 0.294132,1 19,2 -1}
{0 0.212898,1 21,2 -1}
{0 0.241017,1 11,2 -1}
{0 0.294775,1 19,2 -1}
{0 0.224491,1 12,2 -1}
{0 0.127956,1 6,2 -1}
{0 0.272614,1 25,2 -1}
{0 0.231375,1 23,2 -1}
{0 0.339801,1 13,2 -1}
{0 0.252476,1 13,2 -1}
{0 0.173424,1 16,2 -1}
{0 0.241344,1 15}
{0 0.208664,1 4,2 -1}
{0 0.042034,1 3,2 -1}
{0 0.184953,1 5,2 -1}
{0 0.340707,1 17,2 -1}
{0 0.335972,1 23,2 -1}
{0 0.149369,1 11,2 -1}
{0 0.141594,1 3,2 -1}
{0 0.126008,1 4,2 -1}
{0 0.243411,1 3,2 -1}
{0 0.375,1 3,2 -1}
{0 0.188345,1 4,2 -1}
{0 0.122686,1 3,2 -1}
{0 0.240257,1 3,2 -1}
{0 0.184637,1 2,2 -1}
{0 0.232333,1 4,2 -1}
{0 0.075378,1 1,2 -1}
{0 0.105939,1 3,2 -1}
{0 0.03923,1 1,2 -1}
{0 0.152179,1 3,2 -1}
{0 0.26453,1 3,2 -1}
{0 0.130282,1 4,2 -1}
{0 0.149826,1 3,2 -1}
{2 -1}
{0 0.215387,1 3,2 -1}
{0 0.188253,1 3,2 -1}
{0 0.091287,1 1,2 -1}
{0 0.254855,1 3,2 -1}
{0 0.221742,1 3,2 -1}
{0 0.31462,1 4,2 -1}
{0 0.311024,1 3,2 -1}
{0 0.217165,1 3,2 -1}
{0 0.302165,1 3,2 -1}
{0 0.233702,1 4,2 -1}
{0 0.205287,1 3,2 -1}
{0 0.320473,1 3,2 -1}
{0 0.105451,1 3,2 -1}
{0 0.183839,1 3,2 -1}
{0 0.203464,1 4,2 -1}
{2 -1}
{0 0.196842,1 3,2 -1}
{0 0.184738,1 3,2 -1}
{0 0.342783,1 4,2 -1}
{0 0.032686,1 1,2 -1}
{0 0.299273,1 4,2 -1}
{2 -1}
{0 0.250627,1 2,2 -1}
{0 0.143624,1 3,2 -1}
{0 0.236294,1 3,2 -1}
{0 0.210321,1 3,2 -1}
{0 0.178825,1 3,2 -1}
{0 0.200502,1 2,2 -1}
{0 0.202048,1 3,2 -1}
{0 0.053503,1 3,2 -1}
{0 0.284747,1 3,2 -1}
{0 0.083333,1 1,2 -1}
{0 0.156361,1 4,2 -1}
{0 0.175089,1 3,2 -1}
{0 0.069021,1 3,2 -1}
{0 0.199764,1 3,2 -1}
{0 0.272905,1 3,2 -1}
{0 0.354357,1 3,2 -1}
{0 0.057993,1 3,2 -1}
{0 0.268708,1 4,2 -1}
{0 0.14271,1 3,2 -1}
{0 0.281563,1 4,2 -1}
{0 0.04203,1 3,2 -1}
{0 0.286832,1 3,2 -1}
{0 0.170983,1 3,2 -1}
{0 0.205499,1 2,2 -1}
{0 0.271934,1 3,2 -1}
{0 0.114178,1 4,2 -1}
{0 0.232003,1 3,2 -1}
{0 0.222557,1 4,2 -1}
{0 0.261892,1 4,2 -1}
{0 0.208013,1 3,2 -1}
{0 0.178925,1 4,2 -1}
{0 0.193638,1 4,2 -1}
{0 0.362164,1 3,2 -1}
{0 0.200236,1 4,2 -1}
{0 0.048361,1 3,2 -1}
{0 0.180078,1 3,2 -1}
{0 0.267261,1 2,2 -1}
{2 -1}
{0 0.133631,1 2}
{0 0.304325,1 4,2 -1}
{0 0.261661,1 4,2 -1}
{0 0.159058,1 3,2 -1}
{0 0.206607,1 19,2 -1}
{0 0.176301,1 22,2 -1}
{0 0.200231,1 20,2 -1}
{0 0.118645,1 2,2 -1}
{0 0.197129,1 19,2 -1}
{0 0.142649,1 14,2 -1}
{0 0.242798,1 24,2 -1}
{0 0.151883,1 4,2 -1}
{0 0.188177,1 25,2 -1}
{0 0.100164,1 4,2 -1}
{0 0.156192,1 10,2 -1}
{0 0.162595,1 11,2 -1}
{0 0.184748,1 25,2 -1}
{0 0.229192,1 17,2 -1}
{0 0.204362,1 24,2 -1}
{0 0.124699,1 24,2 -1}
{2 -1}
{0 0.129477,1 8,2 -1}
{0 0.204555,1 29,2 -1}
{0 0.086646,1 2,2 -1}
{0 0.215594,1 22,2 -1}
{0 0.176793,1 17,2 -1}
{0 0.20958,1 20,2 -1}
{0 0.225241,1 27,2 -1}
{0 0.209746,1 23,2 -1}
{0 0.270732,1 22,2 -1}
{0 0.245481,1 30,2 -1}
{0 0.217453,1 20,2 -1}
{0 0.162896,1 14,2 -1}
{0 0.1857,1 28,2 -1}
{0 0.224902,1 25,2 -1}
{0 0.21524,1 28,2 -1}
{0 0.071187,1 2,2 -1}
{0 0.208559,1 25,2 -1}
{0 0.199956,1 21,2 -1}
{0 0.245436,1 20,2 -1}
{0 0.139609,1 8,2 -1}
{0 0.221186,1 20,2 -1}
{0 0.063418,1 2,2 -1}
{0 0.140352,1 7,2 -1}
{0 0.173544,1 22,2 -1}
{0 0.154357,1 13,2 -1}
{0 0.234702,1 24,2 -1}
{0 0.206448,1 27,2 -1}
{0 0.209339,1 10,2 -1}
{0 0.206594,1 19,2 -1}
{0 0.103259,1 12,2 -1}
{0 0.227477,1 13,2 -1}
{0 0.118645,1 6,2 -1}
{0 0.196818,1 28,2 -1}
{0 0.166494,1 19,2 -1}
{0 0.142489,1 20,2 -1}
{0 0.188906,1 21,2 -1}
{0 0.205744,1 16,2 -1}
{0 0.172698,1 18,2 -1}
{0 0.164857,1 17,2 -1}
{0 0.246204,1 23,2 -1}
{0 0.18334,1 19,2 -1}
{0 0.233956,1 28,2 -1}
{0 0.132446,1 13,2 -1}
{0 0.194782,1 17,2 -1}
{0 0.180742,1 17,2 -1}
{0 0.206754,1 8,2 -1}
{0 0.156324,1 20,2 -1}
{0 0.178369,1 21,2 -1}
{0 0.2122,1 16,2 -1}
{0 0.239654,1 28,2 -1}
{0 0.214159,1 15,2 -1}
{0 0.125043,1 4,2 -1}
{0 0.234098,1 27,2 -1}
{0 0.196552,1 21,2 -1}
{0 0.225566,1 18,2 -1}
{0 0.179994,1 15,2 -1}
{0 0.160002,1 19,2 -1}
{0 0.210134,1 18,2 -1}
{0 0.114153,1 4,2 -1}
{0 0.076051,1 2,2 -1}
{0 0.120495,1 4,2 -1}
{0 0.250724,1 22}
{0 0.247984,1 23,2 -1}
{0 0.077808,1 11,2 -1}
{0 0.147611,1 24,2 -1}
{0 0.122614,1 32,2 -1}
{0 0.140669,1 23,2 -1}
{0 0.14418,1 2,2 -1}
{0 0.133902,1 22,2 -1}
{0 0.091146,1 16,2 -1}
{0 0.22203,1 29,2 -1}
{0 0.16367,1 5,2 -1}
{0 0.180019,1 35,2 -1}
{0 0.084529,1 6,2 -1}
{0 0.097982,1 12,2 -1}
{0 0.164239,1 15,2 -1}
{0 0.146246,1 39,2 -1}
{0 0.199067,1 17,2 -1}
{0 0.151738,1 31,2 -1}
{0 0.141127,1 41,2 -1}
{0 0.021408,1 1,2 -1}
{0 0.090863,1 7,2 -1}
{0 0.152197,1 49,2 -1}
{0 0.09652,1 2,2 -1}
{0 0.157259,1 43,2 -1}
{0 0.145882,1 19,2 -1}
{0 0.175766,1 24,2 -1}
{0 0.175144,1 45,2 -1}
{0 0.126961,1 33,2 -1}
{0 0.256139,1 27,2 -1}
{0 0.188311,1 45,2 -1}
{0 0.179169,1 25,2 -1}
{0 0.085521,1 17,2 -1}
{0 0.116605,1 45,2 -1}
{0 0.174198,1 32,2 -1}
{0 0.162283,1 43,2 -1}
{0 0.0801,1 3,2 -1}
{0 0.190011,1 33,2 -1}
{0 0.153894,1 27,2 -1}
{0 0.207199,1 25,2 -1}
{0 0.112057,1 13,2 -1}
{0 0.180587,1 24,2 -1}
{0 0.008563,1 1,2 -1}
{0 0.067453,1 5,2 -1}
{0 0.117425,1 30,2 -1}
{0 0.103765,1 13,2 -1}
{0 0.198464,1 37,2 -1}
{0 0.12988,1 37,2 -1}
{0 0.231267,1 7,2 -1}
{0 0.153601,1 21,2 -1}
{0 0.105712,1 18,2 -1}
{0 0.163459,1 9,2 -1}
{0 0.14418,1 5,2 -1}
{0 0.127071,1 33,2 -1}
{0 0.153959,1 25,2 -1}
{0 0.101395,1 28,2 -1}
{0 0.13441,1 27,2 -1}
{0 0.189118,1 17,2 -1}
{0 0.186898,1 27,2 -1}
{0 0.123377,1 25,2 -1}
{0 0.216146,1 40,2 -1}
{0 0.096794,1 25,2 -1}
{0 0.183182,1 48,2 -1}
{0 0.059522,1 15,2 -1}
{0 0.127993,1 21,2 -1}
{0 0.097634,1 22,2 -1}
{0 0.142218,1 5,2 -1}
{0 0.144821,1 27,2 -1}
{0 0.141941,1 28,2 -1}
{0 0.21692,1 18,2 -1}
{0 0.195448,1 34,2 -1}
{0 0.191703,1 16,2 -1}
{0 0.088863,1 3,2 -1}
{0 0.194265,1 41,2 -1}
{0 0.123673,1 28,2 -1}
{0 0.202347,1 21,2 -1}
{0 0.157747,1 15,2 -1}
{0 0.098208,1 23,2 -1}
{0 0.169358,1 21,2 -1}
{0 0.081349,1 4,2 -1}
{0 0.031253,1 6,2 -1}
{0 0.107038,1 3,2 -1}
{0 0.226994,1 20,2 -1}
{0 0.231085,1 32}
{0 0.104472,1 16,2 -1}
{0 0.138488,1 27,2 -1}
{0 0.151298,1 32,2 -1}
{0 0.148685,1 20,2 -1}
{0 0.274877,1 3,2 -1}
{0 0.124811,1 22,2 -1}
{0 0.10918,1 15,2 -1}
{0 0.182325,1 24,2 -1}
{0 0.223311,1 7,2 -1}
{0 0.199891,1 35,2 -1}
{0 0.024864,1 2,2 -1}
{0 0.15026,1 20,2 -1}
{0 0.05823,1 14,2 -1}
{0 0.129399,1 33,2 -1}
{0 0.251699,1 22,2 -1}
{0 0.153173,1 27,2 -1}
{0 0.120028,1 27,2 -1}
{0 0.014693,1 1,2 -1}
{0 0.149986,1 12,2 -1}
{0 0.173356,1 35,2 -1}
{0 0.115426,1 3,2 -1}
{0 0.188283,1 32,2 -1}
{0 0.154411,1 20,2 -1}
{0 0.183341,1 22,2 -1}
{0 0.177084,1 34,2 -1}
{0 0.138319,1 31,2 -1}
{0 0.268078,1 26,2 -1}
{0 0.187579,1 34,2 -1}
{0 0.167255,1 24,2 -1}
{0 0.176181,1 16,2 -1}
{0 0.087006,1 32,2 -1}
{0 0.153471,1 23,2 -1}
{0 0.166969,1 36,2 -1}
{0 0.006872,1 1,2 -1}
{0 0.1968,1 30,2 -1}
{0 0.152875,1 22,2 -1}
{0 0.244854,1 26,2 -1}
{0 0.057502,1 12,2 -1}
{0 0.224743,1 25,2 -1}
{0 0.073464,1 4,2 -1}
{0 0.143295,1 8,2 -1}
{0 0.110541,1 27,2 -1}
{0 0.174987,1 16,2 -1}
{0 0.178335,1 29,2 -1}
{0 0.173699,1 30,2 -1}
{0 0.135028,1 7,2 -1}
{0 0.124204,1 19,2 -1}
{0 0.069612,1 11,2 -1}
{0 0.208721,1 19,2 -1}
{0 0.027488,1 3,2 -1}
{0 0.120344,1 34,2 -1}
{0 0.131906,1 21,2 -1}
{0 0.122087,1 27,2 -1}
{0 0.141547,1 27,2 -1}
{0 0.174893,1 14,2 -1}
{0 0.186005,1 19,2 -1}
{0 0.08624,1 24,2 -1}
{0 0.226221,1 28,2 -1}
{0 0.142877,1 26,2 -1}
{0 0.176851,1 29,2 -1}
{0 0.06747,1 13,2 -1}
{0 0.161271,1 23,2 -1}
{0 0.130697,1 22,2 -1}
{0 0.151385,1 7,2 -1}
{0 0.165551,1 25,2 -1}
{0 0.13573,1 26,2 -1}
{0 0.18552,1 12,2 -1}
{0 0.188178,1 28,2 -1}
{0 0.223717,1 16,2 -1}
{0 0.198216,1 7,2 -1}
{0 0.18114,1 29,2 -1}
{0 0.161175,1 27,2 -1}
{0 0.237783,1 20,2 -1}
{0 0.188432,1 19,2 -1}
{0 0.06596,1 22,2 -1}
{0 0.163639,1 20,2 -1}
{0 0.132235,1 5,2 -1}
{0 0.036388,1 5,2 -1}
{0 0.157947,1 5,2 -1}
{0 0.249394,1 22,2 -1}
{0 0.210041,1 25,2 -1}
{0 0.119729,1 16}
0.246972,11,+1
0.230777,9.064488,+1
0.239341,10.680844,+1
0.201536,9.125836,+1
0.252655,11.318679,+1
0.222508,10.768066,+1
0.248716,11,+1
0.247975,11,+1
0.248235,11,+1
0.23947,12.487969,+1
0.242856,11.150776,+1
0.248693,11,+1
0.247296,11,+1
0.247675,11.35611,+1
0.240586,10.739583,+1
0.241226,11.435204,+1
0.203693,12.041558,+1
0.244786,9.815242,+1
0.243487,12.983764,+1
0.250164,11,+1
0.229341,9.243142,+1
0.225519,9.991729,+1
0.237918,11.555875,+1
0.249968,11.982902,+1
0.240427,12.092179,+1
0.252976,11.418985,+1
0.235654,12.602314,+1
0.250498,12.578381,+1
0.230341,11.885073,+1
0.249418,11,+1
0.202403,9.522082,+1
0.247199,11,+1
0.215468,10.254253,+1
0.252433,12.414088,+1
0.240778,11.110243,+1
0.247163,11,+1
0.248449,11,+1
0.240034,11.199501,+1
0.250518,11.568018,+1
0.245613,11.148096,+1
0.250859,11.706678,+1
0.235014,11.707647,+1
0.216529,32.036006,+1
0.361732,32,+1
0.26997,33.726516,+1
0.392924,32,+1
0.209745,32,+1
0.203398,33.527641,+1
0.218071,32,+1
0.327162,32,+1
0.213604,33.9948,+1
0.217033,33.413717,+1
0.223374,32,+1
0.19959,32,+1
0.325058,32,+1
0.220167,32,+1
0.228371,32,+1
0.33979,32,+1
0.225778,32,+1
0.219159,32,+1
0.217581,32.482671,+1
0.200149,32,+1
0.227119,32,+1
0.365646,32,+1
0.226584,32,+1
0.286498,32,+1
0.211434,32,+1
0.236403,32.957352,+1
0.200113,32,+1
0.249511,33.438151,+1
0.204931,32,+1
0.26965,33.993047,+1
0.208828,32,+1
0.238047,32,+1
0.264812,32.07179,+1
0.352788,32,+1
0.20027,32,+1
0.21317,32,+1
0.274267,32,+1
0.203612,33.876061,+1
0.241289,33.042793,+1
0.210562,32,+1
0.210107,32,+1
0.19984,32,+1
0.179579,3,+1
0.259302,3,+1
0.172534,3,+1
0.247769,3.228136,+1
0.180409,3,+1
0.161449,3,+1
0.246533,3,+1
0.167843,3,+1
0.168647,3,+1
0.19087,3,+1
0.217452,3.601031,+1
0.101273,3,+1
0.214536,3,+1
0.239491,3.315315,+1
0.079524,3,+1
0.25825,3.023599,+1
0.251326,3.415203,+1
0.100491,3,+1
0.113095,3,+1
0.226504,3.100375,+1
0.204838,3,+1
0.245748,3,+1
0.253069,3.636872,+1
0.228755,3.636326,+1
0.248463,3,+1
0.225321,3.21481,+1
0.232999,3.826413,+1
0.230209,3.801783,+1
0.148312,3,+1
0.115843,3,+1
0.102271,3,+1
0.045615,3,+1
0.13088,3,+1
0.233604,3.292982,+1
0.256043,3,+1
0.218926,3,+1
0.199723,3,+1
0.147292,3,+1
0.083821,3,+1
0.097577,3,+1
0.079017,3,+1
0.259247,3.893238,+1
0.199971,5,+1
0.151197,4.108006,+1
0.167232,5,+1
0.139116,4.445602,+1
0.174444,5,+1
0.157028,5,+1
0.085745,5,+1
0.1519,4.838965,+1
0.163103,5,+1
0.130564,4.972337,+1
0.188331,5,+1
0.152093,4.640661,+1
0.151732,4.694281,+1
0.078746,5,+1
0.142124,5,+1
0.151787,4.469469,+1
0.165489,5,+1
0.151257,4.834442,+1
0.129391,4.904858,+1
0.18797,5,+1
0.147335,5,+1
0.135642,4.687669,+1
0.151622,4.222648,+1
0.202357,5,+1
0.159971,5,+1
0.203535,5,+1
0.149784,4.480813,+1
0.139084,4.188722,+1
0.149462,4.100136,+1
0.099621,5,+1
0.087109,5,+1
0.189806,5,+1
0.152207,4.393922,+1
0.135456,4.231186,+1
0.223988,5,+1
0.227434,5,+1
0.144264,4.186522,+1
0.167353,5,+1
0.16326,5,+1
0.140165,4.919347,+1
0.249104,5,+1
0.143337,5,+1
0.068936,2.378395,+1
0.077091,3,+1
0.080496,3,+1
0.120254,3,+1
0.070453,3,+1
0.085549,3,+1
0.067795,3,+1
0.092781,3,+1
0.067679,2.599268,+1
0.256287,3,+1
0.033967,3,+1
0.040492,3,+1
0.068067,2.587789,+1
0.050571,3,+1
0.238707,3,+1
0.093426,3,+1
0.033161,3,+1
0.062273,3,+1
0.066413,2.690102,+1
0.048197,3,+1
0.067899,2.732186,+1
0.066116,2.240714,+1
0.035181,3,+1
0.082359,3,+1
0.121716,3,+1
0.045562,3,+1
0.06539,3,+1
0.067215,2.182086,+1
0.073829,3,+1
0.248019,3,+1
0.087088,3,+1
0.084103,3,+1
0.017635,3,+1
0.090513,3,+1
0.019194,3,+1
0.064791,2.320851,+1
0.034159,3,+1
0.07899,3,+1
0.03497,3,+1
0.022459,3,+1
0.026884,3,+1
0.067334,2.105322,+1
0.180244,24,+1
0.195265,23.58242,+1
0.153439,23.560629,+1
0.21168,23.99195,+1
0.178119,23.969756,+1
0.153551,24,+1
0.172108,24,+1
0.197803,24,+1
0.26403,24,+1
0.178167,23.817146,+1
0.154799,23.401153,+1
0.203405,23.605443,+1
0.170991,23.186013,+1
0.176912,22.577769,+1
0.156299,24,+1
0.153638,24,+1
0.21583,24,+1
0.232219,24,+1
0.155323,23.440535,+1
0.165013,23.731212,+1
0.163613,24,+1
0.180175,23.381513,+1
0.132892,24,+1
0.19043,22.415644,+1
0.154475,24,+1
0.157774,23.877462,+1
0.255084,23.595306,+1
0.215642,24,+1
0.160411,23.713266,+1
0.143525,24,+1
0.147469,24,+1
0.250946,23.595366,+1
0.171826,23.220331,+1
0.212267,22.60898,+1
0.219189,23.678208,+1
0.214226,24,+1
0.21852,23.709351,+1
0.157781,23.790068,+1
0.166628,23.164472,+1
0.153474,24,+1
0.162484,23.623042,+1
0.175398,23.721816,+1
0.063959,1.148326,+1
0.019188,1,+1
0.099213,1,+1
0.05985,1,+1
0.034612,0.927826,+1
0.068301,1.866045,+1
0.067078,1.404883,+1
0.045622,1,+1
0.065519,1.207926,+1
0.076865,1,+1
0.065316,1.915994,+1
0.014961,0.338681,+1
0.067437,1.894363,+1
0.059848,0.21722,+1
0.035909,1,+1
0.076503,1,+1
0.05612,1,+1
0.073855,1,+1
0.074389,1,+1
0.060896,1,+1
0.065302,1.207979,+1
0.097965,1,+1
0.094209,1,+1
0.038059,0.26542,+1
0.089899,1,+1
0.066542,1.820058,+1
0.092092,1,+1
0.031862,1,+1
0.065613,1.815509,+1
0.02069,1,+1
0.09603,1,+1
0.040925,1,+1
0.03626,0.226069,+1
0.068082,1.693978,+1
0.005172,0.261404,+1
0.061344,1,+1
0.088045,1,+1
0.073156,1,+1
0.067853,1,+1
0.055605,0.988481,+1
0.063545,1,+1
0.050104,1,+1
0.223969,4.068562,+1
0.214249,5,+1
0.227369,4.353623,+1
0.250606,5.813761,+1
0.223675,4.90909,+1
0.224245,5,+1
0.194535,5,+1
0.220954,4.293472,+1
0.189797,5,+1
0.250971,5.129094,+1
0.247928,5,+1
0.236326,4.866995,+1
0.086994,5,+1
0.155293,5,+1
0.231131,5,+1
0.176203,5,+1
0.201357,5,+1
0.245222,5,+1
0.152037,5,+1
0.167767,5,+1
0.21588,5,+1
0.086106,5,+1
0.248795,4.357615,+1
0.222899,5,+1
0.182766,5,+1
0.210139,5,+1
0.223111,4.814726,+1
0.232827,5,+1
0.190234,5,+1
0.237435,5,+1
0.09412,5,+1
0.251162,5.258504,+1
0.250742,5.241518,+1
0.25031,5.535351,+1
0.25104,5.612469,+1
0.241031,4.93974,+1
0.216454,5,+1
0.221853,5,+1
0.228812,4.970656,+1
0.249894,5.91137,+1
0.101856,5,+1
0.245885,5,+1
0.239076,49.28304,+1
0.257807,48.1975,+1
0.265329,46.309345,+1
0.270771,49.08309,+1
0.26998,43.652667,+1
0.214459,46.575327,+1
0.236122,43.725036,+1
0.226238,51.902934,+1
0.204164,40.785389,+1
0.268408,43.535591,+1
0.240951,51.660668,+1
0.268459,49.901161,+1
0.222952,51.99818,+1
0.241386,43.494107,+1
0.258434,51.397418,+1
0.266186,51.790492,+1
0.253201,50.254588,+1
0.264815,45.361668,+1
0.269201,49.725944,+1
0.268953,44.5511,+1
0.18627,43.141418,+1
0.26846,44.402299,+1
0.265416,47.495074,+1
0.196442,46.770111,+1
0.26367,51.209659,+1
0.263056,48.113514,+1
0.255873,42.029623,+1
0.269995,42.38986,+1
0.265283,42.549818,+1
0.195756,40.594511,+1
0.226838,46.021377,+1
0.255522,46.997741,+1
0.251862,46.080518,+1
0.271669,48.668103,+1
0.26342,47.099766,+1
0.270509,44.117524,+1
0.234156,49.043021,+1
0.150637,51.25821,+1
0.270174,45.867483,+1
0.211631,46.324244,+1
0.27149,50.126736,+1
0.26992,43.44119,+1
0.098111,5.205547,+1
0.094593,5.083493,+1
0.098742,5.073197,+1
0.091717,5.50747,+1
0.144757,5.351723,+1
0.204777,6,+1
0.179583,5.089805,+1
0.147265,6,+1
0.122225,5.130491,+1
0.071778,5.49686,+1
0.111192,5.939051,+1
0.176316,5.935014,+1
0.227044,5.555677,+1
0.150664,5.965007,+1
0.157054,5.691793,+1
0.141008,5.332684,+1
0.195722,5.105222,+1
0.074007,5.351884,+1
0.113119,5.120359,+1
0.097765,5.601671,+1
0.132616,5.942365,+1
0.112646,5.944228,+1
0.157996,5.958562,+1
0.136007,5.499424,+1
0.207835,6,+1
0.151632,5.539932,+1
0.08261,5.27288,+1
0.19189,5.03858,+1
0.074659,5.817715,+1
0.237266,5.842704,+1
0.217758,6,+1
0.219034,6,+1
0.078165,5.653919,+1
0.232382,6,+1
0.108116,5.46398,+1
0.193704,5.010598,+1
0.193234,5.157662,+1
0.122819,5.182072,+1
0.098163,6,+1
0.125412,5.371494,+1
0.200668,5.153148,+1
0.185963,6,+1
0.253058,11.643323,+1
0.201854,11.610432,+1
0.231335,11.67977,+1
0.212973,11.97021,+1
0.220259,12.303491,+1
0.240094,11.279128,+1
0.250135,11,+1
0.232537,11.552075,+1
0.210855,9.72623,+1
0.230719,9.063848,+1
0.248103,11,+1
0.208449,9.629301,+1
0.249466,11,+1
0.233964,12.300817,+1
0.246746,12.091111,+1
0.239551,9.786051,+1
0.215052,9.93014,+1
0.252102,12.294723,+1
0.239839,12.257066,+1
0.249948,11,+1
0.251826,11.356516,+1
0.244662,10.184045,+1
0.251434,11.288599,+1
0.252536,12.397265,+1
0.211998,11.365219,+1
0.232204,12.797453,+1
0.238642,11.277485,+1
0.2514,11.593008,+1
0.237076,12.382688,+1
0.252808,11.583527,+1
0.247892,11,+1
0.249384,12.87959,+1
0.229421,9.466017,+1
0.227708,10.842451,+1
0.232152,9.37709,+1
0.249738,11,+1
0.234279,11.602443,+1
0.206928,9.481453,+1
0.249531,11,+1
0.21511,10.072465,+1
0.232545,9.507914,+1
0.247566,11.950971,+1
0.340261,70.249281,+1
0.371427,68.804664,+1
0.21058,71.939295,+1
0.3685,66.643571,+1
0.30531,66.440907,+1
0.293199,62.260129,+1
0.381745,70.035747,+1
0.296155,67.768182,+1
0.300398,67.267234,+1
0.33944,63.03957,+1
0.273934,55.415523,+1
0.310737,67.885759,+1
0.333407,66.139238,+1
0.295259,64.070048,+1
0.258849,66.468646,+1
0.294908,66.088975,+1
0.339867,53.919977,+1
0.356112,69.528869,+1
0.288512,66.446067,+1
0.344176,58.281127,+1
0.381655,68.508642,+1
0.324124,66.341314,+1
0.365236,68.294393,+1
0.369834,56.479765,+1
0.202775,71.533925,+1
0.370719,64.89217,+1
0.374226,67.115011,+1
0.306231,68.943336,+1
0.353731,67.816946,+1
0.315171,62.425714,+1
0.317023,69.99426,+1
0.307299,53.607041,+1
0.372561,66.559551,+1
0.298478,70.266772,+1
0.269329,68.871593,+1
0.336727,70.961341,+1
0.379596,56.774095,+1
0.285305,62.523296,+1
0.319849,58.191827,+1
0.241162,67.976828,+1
0.29286,66.149438,+1
0.375995,66.65968,+1
0.002675,0.629998,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0.010801,0.752864,+1
0,0,+1
0,0,+1
0.006514,0.316516,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0.013871,0.105741,+1
0.010641,0.798579,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0.006757,0.6664,+1
0.006957,0.751117,+1
0,0,+1
0.010095,0.960058,+1
0.003487,0.015161,+1
0.000573,0.785445,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0.0133,0.626321,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0.229867,41.464077,+1
0.237346,40.434275,+1
0.25548,38.633317,+1
0.193253,41.714597,+1
0.227875,41.176956,+1
0.231134,40.253691,+1
0.204145,42.670457,+1
0.208199,41.817815,+1
0.199237,40.139163,+1
0.259399,38.453584,+1
0.262523,42.988221,+1
0.26276,43.731654,+1
0.158854,42.038097,+1
0.182985,42.172753,+1
0.252312,40.833106,+1
0.263458,42.306012,+1
0.262933,42.304994,+1
0.248216,40.907394,+1
0.263273,42.451854,+1
0.191214,40.889997,+1
0.263323,43.753612,+1
0.180586,41.608369,+1
0.263291,42.664189,+1
0.257768,39.625205,+1
0.219847,40.43901,+1
0.192122,39.34227,+1
0.26361,43.546985,+1
0.263109,43.426426,+1
0.262963,43.159189,+1
0.215413,41.687298,+1
0.241629,41.367476,+1
0.262682,43.469067,+1
0.262086,39.191492,+1
0.180393,40.903622,+1
0.231106,40.590628,+1
0.194172,40.693586,+1
0.24593,40.755392,+1
0.160078,42.17636,+1
0.253292,40.482675,+1
0.258427,41.433163,+1
0.263197,43.988373,+1
0.241607,40.625239,+1
0.011029,0.780838,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0.002544,0.505551,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0.012202,0.988339,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0,0,+1
0.005631,0.493556,+1
0,0,+1
0,0,+1
0.261661,75.992137,+1
0.26858,71.784459,+1
0.216759,70.919997,+1
0.280603,71,+1
0.223469,70.904241,+1
0.244626,70.9632,+1
0.231959,71.496584,+1
0.308128,68.17356,+1
0.226583,70.130106,+1
0.268634,75.995914,+1
0.230024,70.019275,+1
0.219528,70.024191,+1
0.269143,79.881247,+1
0.265131,73.540212,+1
0.283717,71,+1
0.225832,70.069129,+1
0.285836,71,+1
0.274733,71,+1
0.226301,71.880305,+1
0.263674,78.884772,+1
0.244838,70.964946,+1
0.246149,71.285547,+1
0.242061,71.496884,+1
0.376539,67.516931,+1
0.208167,70.921479,+1
0.245773,70.531655,+1
0.241162,70.551269,+1
0.208026,71.21262,+1
0.342579,67.778482,+1
0.277844,69.891289,+1
0.263312,75.669544,+1
0.262364,75.161158,+1
0.20701,71.523767,+1
0.295079,67.619982,+1
0.247482,71.792681,+1
0.349181,66.612313,+1
0.225966,71.239867,+1
0.305082,69.683846,+1
0.281553,71,+1
0.2661,78.66955,+1
0.213141,71.040518,+1
0.213437,71.738373,+1
0.143299,23.374717,+1
0.187428,23.048266,+1
0.135947,23.067354,+1
0.149631,23.941375,+1
0.134366,23.517959,+1
0.15653,24,+1
0.193441,24,+1
0.191581,23.428324,+1
0.14017,24,+1
0.161749,24,+1
0.15134,23.046939,+1
0.257332,23.468016,+1
0.139842,23.316123,+1
0.198561,23.395735,+1
0.185697,23.128343,+1
0.146514,23.98392,+1
0.140445,24,+1
0.146839,23.383805,+1
0.149218,24,+1
0.212716,24,+1
