@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.10436542542751237,1 27,2 -1}
{0 0.0,1 0,2 -1}
{0 0.12682045307754342,1 11,2 -1}
{0 0.1426031770207438,1 29,2 -1}
{0 0.08599996416668905,1 2,2 -1}
{0 0.17806336787001587,1 26,2 -1}
{0 0.1531928763564496,1 16,2 -1}
{0 0.1567315394231396,1 18,2 -1}
{0 0.18213767302680572,1 29,2 -1}
{0 0.15565191292889582,1 32,2 -1}
{0 0.21145346373286192,1 20,2 -1}
{0 0.18742964049814947,1 29,2 -1}
{0 0.1553627118534459,1 21,2 -1}
{0 0.20657110893415984,1 16,2 -1}
{0 0.09686700547873506,1 28,2 -1}
{0 0.15368108702482944,1 23,2 -1}
{0 0.15721582532949885,1 31,2 -1}
{0 0.02944007519920723,1 2,2 -1}
{0 0.1699881198845116,1 24,2 -1}
{0 0.17225738172845756,1 23,2 -1}
{0 0.2183571390596333,1 20,2 -1}
{0 0.08981270303049373,1 10,2 -1}
{0 0.20299671064567237,1 23,2 -1}
{0 0.020981842825960776,1 1,2 -1}
{0 0.1396993753700447,1 7,2 -1}
{0 0.12331007445912452,1 21,2 -1}
{0 0.16804718205068064,1 13,2 -1}
{0 0.16374078798042688,1 24,2 -1}
{0 0.16480579577700763,1 35,2 -1}
{0 0.13379658486145127,1 9,2 -1}
{0 0.12833897140930797,1 19,2 -1}
{0 0.07280642763515997,1 14,2 -1}
{0 0.17324835317947085,1 11,2 -1}
{0 0.05233791146525731,1 4,2 -1}
{0 0.1398475422839194,1 25,2 -1}
{0 0.12167451479509306,1 21,2 -1}
{0 0.08493733539847885,1 23,2 -1}
{0 0.14288849201678142,1 22,2 -1}
{0 0.17078719347417498,1 16,2 -1}
{0 0.18243143399402303,1 17,2 -1}
{0 0.08855245060495577,1 21,2 -1}
{0 0.19732692990868517,1 28,2 -1}
{0 0.12150474106547506,1 21,2 -1}
{0 0.17523086544341365,1 28,2 -1}
{0 0.06929278813245618,1 13,2 -1}
{0 0.21945093393781417,1 22,2 +1}
{0 0.10095096662629827,1 17,2 -1}
{0 0.13229110700444838,1 5,2 -1}
{0 0.13393966972969765,1 21,2 -1}
{0 0.12053619625946357,1 19,2 -1}
{0 0.16889222827127942,1 13,2 -1}
{0 0.17359831549108753,1 27,2 -1}
{0 0.18504321153361103,1 13,2 -1}
{0 0.16330415489885755,1 5,2 -1}
{0 0.1573172570485944,1 26,2 -1}
{0 0.14598856069415628,1 23,2 -1}
{0 0.19875558795185647,1 13,2 -1}
{0 0.1571987830568043,1 15,2 -1}
{0 0.07123264721902109,1 19,2 -1}
{0 0.1563428079141703,1 14,2 -1}
{0 0.19932750684662737,1 6,2 -1}
{0 0.04102374466903111,1 3,2 -1}
{0 0.0839273713038431,1 4,2 -1}
{0 0.22298856569799708,1 17,2 -1}
{0 0.18271733571105492,1 23,2 -1}
{0 0.09509432731229862,1 12,2 -1}
{0 0.04818062915129121,1 6,2 -1}
{0 0.04278584083432028,1 8,2 -1}
{0 0.1443099624303042,1 6,2 -1}
{0 0.0,1 0,2 -1}
{0 0.05432247800337965,1 2,2 -1}
{0 0.05207232235626937,1 2,2 -1}
{0 0.08607346211694979,1 7,2 -1}
{0 0.059708143402653215,1 2,2 -1}
{0 0.08640167356272603,1 6,2 -1}
{0 0.036563621206356534,1 1,2 -1}
{0 0.05481381009214731,1 3,2 -1}
{0 0.04440173014259228,1 4,2 -1}
{0 0.05878903399197357,1 6,2 -1}
{0 0.06251285347057291,1 5,2 -1}
{0 0.03769600563797468,1 7,2 -1}
{0 0.04284955612238188,1 7,2 -1}
{0 0.0,1 0,2 -1}
{0 0.1044782584501727,1 2,2 -1}
{0 0.06875056210280128,1 8,2 -1}
{0 0.0,1 0,2 -1}
{0 0.09461738091693686,1 7,2 -1}
{0 0.07887787685411907,1 3,2 -1}
{0 0.13041475143341053,1 5,2 -1}
{0 0.13215639861219355,1 9,2 -1}
{0 0.08043785347110481,1 6,2 -1}
{0 0.08971199224529187,1 4,2 -1}
{0 0.09469085450159076,1 8,2 -1}
{0 0.0657221228066341,1 6,2 -1}
{0 0.2679502549631189,1 4,2 -1}
{0 0.04905502561426663,1 7,2 -1}
{0 0.0809182621057708,1 5,2 -1}
{0 0.08732950098454963,1 8,2 -1}
{0 0.0,1 0,2 -1}
{0 0.08771066689252467,1 8,2 -1}
{0 0.05030799847763282,1 6,2 -1}
{0 0.11828913271839028,1 4,2 -1}
{0 0.0317100996102996,1 2,2 -1}
{0 0.10065033533232835,1 5,2 -1}
{0 0.0,1 0,2 -1}
{0 0.18235818553956953,1 3,2 -1}
{0 0.04595100586897784,1 5,2 -1}
{0 0.08764996630015036,1 3,2 -1}
{0 0.08360044008194435,1 9,2 -1}
{0 0.07165726120871303,1 7,2 -1}
{0 0.06078606184652318,1 1,2 -1}
{0 0.08909768813654644,1 3,2 -1}
{0 0.03460383699966719,1 4,2 -1}
{0 0.10359208249112944,1 2,2 -1}
{0 0.040422604172722164,1 1,2 -1}
{0 0.06733992459673283,1 6,2 -1}
{0 0.05976586517803368,1 4,2 -1}
{0 0.03850231218240205,1 7,2 -1}
{0 0.07895555930350781,1 6,2 -1}
{0 0.08320926141738069,1 3,2 -1}
{0 0.11899964926833298,1 3,2 -1}
{0 0.02953712123059467,1 5,2 -1}
{0 0.09276203165534949,1 6,2 -1}
{0 0.06142440188279872,1 6,2 -1}
{0 0.11089658707113809,1 7,2 -1}
{0 0.02854267451169419,1 4,2 -1}
{0 0.1024532063886185,1 4,2 -1}
{0 0.06930520620576447,1 5,2 +1}
{0 0.059808916712167495,1 1,2 -1}
{0 0.1473919971874788,1 7,2 -1}
{0 0.02541170158799954,1 7,2 -1}
{0 0.09207673075117154,1 4,2 -1}
{0 0.07954640566270212,1 7,2 -1}
{0 0.09772038812426304,1 3,2 -1}
{0 0.0,1 0,2 -1}
{0 0.04210907778727016,1 6,2 -1}
{0 0.06287754915466108,1 5,2 -1}
{0 0.12548229085199006,1 2,2 -1}
{0 0.057134462491603775,1 4,2 -1}
{0 0.029043844185528342,1 4,2 -1}
{0 0.07707423185591349,1 5,2 -1}
{0 0.06482037235521643,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.06482037235521643,1 2,2 -1}
{0 0.1003812542586174,1 5,2 -1}
{0 0.09161448193480688,1 7,2 -1}
{0 0.053414579421934234,1 3,2 -1}
{0 0.1083812430219107,1 8,2 -1}
{0 0.08730903762567248,1 11,2 -1}
{0 0.13240735926676706,1 7,2 -1}
{0 0.0,1 0,2 -1}
{0 0.12378789589705584,1 6,2 -1}
{0 0.11077202042399636,1 4,2 -1}
{0 0.08317894822384364,1 8,2 -1}
{0 0.014818474149146235,1 1,2 -1}
{0 0.09323183632103108,1 9,2 -1}
{0 0.09074425108007847,1 2,2 -1}
{0 0.09862747552408178,1 5,2 -1}
{0 0.10704852444465024,1 5,2 -1}
{0 0.10246168153017877,1 9,2 -1}
{0 0.08655486975332757,1 5,2 -1}
{0 0.1199700460647636,1 10,2 -1}
{0 0.046082745421947395,1 9,2 -1}
{0 0.0,1 0,2 -1}
{0 0.06050240378355909,1 3,2 -1}
{0 0.11116884289009027,1 9,2 -1}
{0 0.0,1 0,2 -1}
{0 0.11775907507173641,1 11,2 -1}
{0 0.07830421195446947,1 4,2 -1}
{0 0.08676994552488775,1 5,2 -1}
{0 0.1143604598987487,1 11,2 -1}
{0 0.10391808353366633,1 8,2 -1}
{0 0.08404209426957693,1 7,2 -1}
{0 0.13328009272186286,1 10,2 -1}
{0 0.09144064709689739,1 7,2 -1}
{0 0.2000087614301273,1 5,2 -1}
{0 0.12726061619741072,1 11,2 -1}
{0 0.11311741410645286,1 6,2 -1}
{0 0.11237609120933024,1 11,2 -1}
{0 0.0601929265428846,1 1,2 -1}
{0 0.11572962126667963,1 9,2 -1}
{0 0.1061269991971512,1 7,2 -1}
{0 0.09139508516692144,1 8,2 -1}
{0 0.1180480411624714,1 4,2 -1}
{0 0.08262476724383584,1 5,2 -1}
{0 0.06434894520877868,1 1,2 -1}
{0 0.132756746165005,1 2,2 -1}
{0 0.10619397702122295,1 8,2 -1}
{0 0.08031923403659962,1 4,2 -1}
{0 0.11393875819963535,1 11,2 -1}
{0 0.11676618150196068,1 9,2 -1}
{0 0.036206385317728636,1 1,2 -1}
{0 0.10835087802902686,1 6,2 -1}
{0 0.05582227525964809,1 4,2 -1}
{0 0.07998563652229046,1 3,2 -1}
{0 0.020064308847628203,1 1,2 -1}
{0 0.13968167766709538,1 8,2 -1}
{0 0.07416399821457996,1 5,2 -1}
{0 0.10095670511959227,1 7,2 -1}
{0 0.13093244803027845,1 9,2 -1}
{0 0.09386828991024544,1 4,2 -1}
{0 0.048402201121303855,1 6,2 -1}
{0 0.13404481349707784,1 7,2 -1}
{0 0.0852398658915132,1 9,2 -1}
{0 0.13115039199571585,1 6,2 -1}
{0 0.11153860909887119,1 8,2 -1}
{0 0.12548396410709906,1 3,2 -1}
{0 0.095429805587948,1 4,2 -1}
{0 0.09474258325984651,1 7,2 -1}
{0 0.0989565616659599,1 3,2 +1}
{0 0.08198477014592025,1 6,2 -1}
{0 0.08441304415856153,1 9,2 -1}
{0 0.11679792649973798,1 8,2 -1}
{0 0.11625826582093841,1 10,2 -1}
{0 0.11156113770434328,1 6,2 -1}
{0 0.06677805632941779,1 1,2 -1}
{0 0.09835275978906322,1 9,2 -1}
{0 0.11251057735281045,1 9,2 -1}
{0 0.04484508489406255,1 4,2 -1}
{0 0.08791434710062276,1 5,2 -1}
{0 0.13030123374511113,1 7,2 -1}
{0 0.12242189527763807,1 6,2 -1}
{0 0.09652341781316803,1 2,2 -1}
{0 0.08387679829851583,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.09574330892395534,1 7,2 -1}
{0 0.097106136041074,1 9,2 -1}
{0 0.03829663109836603,1 5,2 -1}
{0 0.16586120463934373,1 27,2 -1}
{0 0.1901024075375833,1 40,2 -1}
{0 0.15410761401415496,1 25,2 -1}
{0 0.07895676696818446,1 3,2 -1}
{0 0.11173404203879989,1 24,2 -1}
{0 0.10413367138473532,1 18,2 -1}
{0 0.19273712515720653,1 31,2 -1}
{0 0.08989988206344939,1 6,2 -1}
{0 0.2668575340641599,1 44,2 -1}
{0 0.06546749267324874,1 5,2 -1}
{0 0.13996761153494824,1 16,2 -1}
{0 0.13060993116400116,1 16,2 -1}
{0 0.18994699703763043,1 40,2 -1}
{0 0.16816251440233662,1 25,2 -1}
{0 0.1643161266210806,1 32,2 -1}
{0 0.2167308497884546,1 34,2 -1}
{0 0.08440833438922747,1 1,2 -1}
{0 0.11195811867020296,1 9,2 -1}
{0 0.16413705442960605,1 45,2 -1}
{0 0.05405800292019177,1 3,2 -1}
{0 0.17325543310587146,1 44,2 -1}
{0 0.17741483721093348,1 23,2 -1}
{0 0.1890201678166124,1 26,2 -1}
{0 0.2161388821298079,1 45,2 -1}
{0 0.14041959874594512,1 37,2 -1}
{0 0.1831512547636173,1 32,2 -1}
{0 0.17844538745229202,1 47,2 -1}
{0 0.17375857827794947,1 28,2 -1}
{0 0.2555318770638976,1 22,2 -1}
{0 0.10605532559102473,1 43,2 -1}
{0 0.17136198250674312,1 31,2 -1}
{0 0.20020174570875793,1 46,2 -1}
{0 0.059217575226138346,1 2,2 -1}
{0 0.26231684729042076,1 41,2 -1}
{0 0.15494766297983462,1 30,2 -1}
{0 0.19018203321394342,1 30,2 -1}
{0 0.12258717651471868,1 10,2 -1}
{0 0.19470817208751492,1 35,2 -1}
{0 0.0633062507919206,1 2,2 -1}
{0 0.2048133094505175,1 11,2 -1}
{0 0.12112139605876907,1 36,2 -1}
{0 0.15693805310421524,1 19,2 -1}
{0 0.16041224184676156,1 40,2 -1}
{0 0.15734763252374306,1 39,2 -1}
{0 0.14940487790834853,1 10,2 -1}
{0 0.14067664155711132,1 23,2 -1}
{0 0.1548962035554731,1 18,2 -1}
{0 0.1461377710389072,1 14,2 -1}
{0 0.10198582400057161,1 5,2 -1}
{0 0.13084161530794944,1 36,2 -1}
{0 0.20429433668754318,1 24,2 -1}
{0 0.20504505561101605,1 33,2 -1}
{0 0.152762074968,1 34,2 -1}
{0 0.1360583130807849,1 24,2 -1}
{0 0.236878894364469,1 26,2 -1}
{0 0.12260047928613703,1 28,2 -1}
{0 0.20314237757777392,1 38,2 -1}
{0 0.10982224144526805,1 29,2 -1}
{0 0.19238598412960276,1 49,2 -1}
{0 0.07433587704011636,1 18,2 -1}
{0 0.13331043041412857,1 25,2 -1}
{0 0.131858878290486,1 27,2 -1}
{0 0.08924033614701296,1 7,2 -1}
{0 0.2303932535288566,1 32,2 +1}
{0 0.12785572419273303,1 32,2 -1}
{0 0.10907682890057313,1 15,2 -1}
{0 0.19802296195515273,1 39,2 -1}
{0 0.1884895838649348,1 18,2 -1}
{0 0.060221334429522225,1 4,2 -1}
{0 0.17103242411101702,1 39,2 -1}
{0 0.13779075459035028,1 30,2 -1}
{0 0.1945840464771995,1 24,2 -1}
{0 0.17623460211338504,1 21,2 -1}
{0 0.09909712947372724,1 27,2 -1}
{0 0.14929318680410708,1 22,2 -1}
{0 0.10023489708720762,1 4,2 -1}
{0 0.0783917954040612,1 6,2 -1}
{0 0.15562786653013816,1 9,2 -1}
{0 0.21737826384872494,1 30,2 -1}
{0 0.17731792272993702,1 38,2 -1}
{0 0.22653951836520603,1 16,2 -1}
{0 0.06299788768657211,1 12,2 -1}
{0 0.04979032462318504,1 14,2 -1}
{0 0.06263885429517417,1 12,2 -1}
{0 0.1260746583031183,1 4,2 -1}
{0 0.0678849645675577,1 11,2 -1}
{0 0.06702599293666203,1 9,2 -1}
{0 0.07162340768671067,1 14,2 -1}
{0 0.027588831404872432,1 1,2 -1}
{0 0.07767604350507051,1 16,2 -1}
{0 0.02534195982810354,1 2,2 -1}
{0 0.04748877872150565,1 8,2 -1}
{0 0.06594533960533479,1 8,2 -1}
{0 0.05820888509254124,1 17,2 -1}
{0 0.0820935847225671,1 9,2 -1}
{0 0.07812427469477802,1 16,2 -1}
{0 0.04930371114229351,1 17,2 -1}
{0 0.0,1 0,2 -1}
{0 0.048275375745955924,1 5,2 -1}
{0 0.07283994148580678,1 19,2 -1}
{0 0.020460424972555225,1 1,2 -1}
{0 0.07135539586913885,1 16,2 -1}
{0 0.08117613123247482,1 11,2 -1}
{0 0.06282386888605576,1 11,2 -1}
{0 0.07889733712394516,1 18,2 -1}
{0 0.05330697424648066,1 17,2 -1}
{0 0.0831968253868067,1 14,2 -1}
{0 0.09253860868060304,1 19,2 -1}
{0 0.06349601522901008,1 15,2 -1}
{0 0.04489275173361844,1 8,2 -1}
{0 0.062284267370336086,1 18,2 -1}
{0 0.08584257314976987,1 13,2 -1}
{0 0.08229238152888782,1 25,2 -1}
{0 0.02801659073402629,1 2,2 -1}
{0 0.0851595088207898,1 16,2 -1}
{0 0.0780899712706415,1 16,2 -1}
{0 0.07682896608577114,1 15,2 -1}
{0 0.18315018315018314,1 9,2 -1}
{0 0.07043072889769082,1 14,2 -1}
{0 0.02995099533491195,1 2,2 -1}
{0 0.05336510233465368,1 5,2 -1}
{0 0.055705956840951254,1 13,2 -1}
{0 0.05296110777235797,1 10,2 -1}
{0 0.08347693114633349,1 14,2 -1}
{0 0.06818058021187177,1 17,2 -1}
{0 0.06179117112433584,1 5,2 -1}
{0 0.07204506242936108,1 14,2 -1}
{0 0.05796048441984671,1 10,2 -1}
{0 0.050525125106960216,1 7,2 -1}
{0 0.08404977220207888,1 3,2 -1}
{0 0.08057194833646483,1 15,2 -1}
{0 0.050143938590547964,1 13,2 -1}
{0 0.05588516846468873,1 16,2 -1}
{0 0.07545207159771193,1 16,2 -1}
{0 0.06553600927123768,1 10,2 -1}
{0 0.05956724655339942,1 10,2 -1}
{0 0.06141584298549378,1 12,2 -1}
{0 0.07121646108684701,1 18,2 -1}
{0 0.05383541064398305,1 13,2 -1}
{0 0.07638960004799679,1 20,2 -1}
{0 0.06876844869921651,1 11,2 -1}
{0 0.06253512920824755,1 12,2 -1}
{0 0.040160323102797726,1 10,2 -1}
{0 0.06908848716633868,1 4,2 -1}
{0 0.044254454263934845,1 16,2 -1}
{0 0.06171954827142899,1 14,2 +1}
{0 0.07563574730129763,1 9,2 -1}
{0 0.07890727088758422,1 18,2 -1}
{0 0.11062441971717744,1 13,2 -1}
{0 0.08547444607749477,1 5,2 -1}
{0 0.07090988850583904,1 19,2 -1}
{0 0.06868772032785284,1 17,2 -1}
{0 0.05450169767749556,1 9,2 -1}
{0 0.0725989898356437,1 10,2 -1}
{0 0.0627128829714276,1 14,2 -1}
{0 0.08072287126818073,1 10,2 -1}
{0 0.13477947900710377,1 5,2 -1}
{0 0.05075221765196113,1 5,2 -1}
{0 0.03743874416863994,1 3,2 -1}
{0 0.08867205949311084,1 12,2 -1}
{0 0.0798125542721818,1 14,2 -1}
{0 0.038392383706534,1 10,2 -1}
{0 0.15579738444381525,1 10,2 -1}
{0 0.13156540415909632,1 14,2 -1}
{0 0.12760543018739137,1 10,2 -1}
{0 0.2211629342323457,1 3,2 -1}
{0 0.1561118161048377,1 10,2 -1}
{0 0.1356674639079739,1 8,2 -1}
{0 0.17549937864916695,1 12,2 -1}
{0 0.12704195151210987,1 2,2 -1}
{0 0.18574128043895402,1 11,2 -1}
{0 0.06668313367115805,1 2,2 -1}
{0 0.11662820190136973,1 8,2 -1}
{0 0.14267540759511865,1 7,2 -1}
{0 0.1389251169305836,1 14,2 -1}
{0 0.2340168498198024,1 11,2 -1}
{0 0.17995885567184092,1 14,2 -1}
{0 0.11109153239864625,1 13,2 -1}
{0 0.0,1 0,2 -1}
{0 0.07410000874077707,1 4,2 -1}
{0 0.169871325799748,1 14,2 -1}
{0 0.08075728530872482,1 1,2 -1}
{0 0.177909710303958,1 14,2 -1}
{0 0.14385402299939465,1 9,2 -1}
{0 0.15181577967504836,1 9,2 -1}
{0 0.16156942837136692,1 14,2 -1}
{0 0.13892868002868475,1 13,2 -1}
{0 0.23504938749946175,1 14,2 -1}
{0 0.19836727939479734,1 17,2 -1}
{0 0.16889523424677982,1 11,2 -1}
{0 0.11937122670209899,1 7,2 -1}
{0 0.1366180177295191,1 13,2 -1}
{0 0.17066518387414958,1 13,2 -1}
{0 0.16617659949452293,1 15,2 -1}
{0 0.07372097807744857,1 2,2 -1}
{0 0.20180970844867904,1 14,2 -1}
{0 0.20261354097332887,1 16,2 -1}
{0 0.19605700768764198,1 11,2 -1}
{0 0.1349401507921227,1 6,2 -1}
{0 0.18061998720387323,1 11,2 -1}
{0 0.07881104062391006,1 2,2 -1}
{0 0.11824955927870899,1 5,2 -1}
{0 0.1354672019791409,1 12,2 -1}
{0 0.14755585494063922,1 8,2 -1}
{0 0.18218493773925828,1 13,2 -1}
{0 0.15819809145184605,1 12,2 -1}
{0 0.15520254655330556,1 4,2 -1}
{0 0.12728576657777213,1 9,2 -1}
{0 0.11044068861591812,1 11,2 -1}
{0 0.1469429971735005,1 6,2 -1}
{0 0.07372097807744858,1 2,2 -1}
{0 0.17021258248944213,1 13,2 -1}
{0 0.124296388833434,1 10,2 -1}
{0 0.11855788555917932,1 12,2 -1}
{0 0.15490446176723646,1 10,2 -1}
{0 0.17704564824696278,1 8,2 -1}
{0 0.14568898983339426,1 8,2 -1}
{0 0.14535947206990615,1 9,2 -1}
{0 0.1934671807918711,1 15,2 -1}
{0 0.13928802931649864,1 9,2 -1}
{0 0.17084662973522333,1 14,2 -1}
{0 0.11154617526923405,1 8,2 -1}
{0 0.15071002851618553,1 10,2 -1}
{0 0.10774724345346709,1 9,2 -1}
{0 0.13331619553002289,1 3,2 -1}
{0 0.10877796233247027,1 11,2 -1}
{0 0.15091752011255458,1 11,2 -1}
{0 0.19902283334918383,1 9,2 +1}
{0 0.20340959260153485,1 15,2 -1}
{0 0.17821817119565905,1 8,2 -1}
{0 0.16357216402190616,1 4,2 -1}
{0 0.19113844068315622,1 15,2 -1}
{0 0.160920180250839,1 12,2 -1}
{0 0.15968582729234063,1 8,2 -1}
{0 0.1771388687869231,1 7,2 -1}
{0 0.1290267909591961,1 9,2 -1}
{0 0.18429582739275416,1 9,2 -1}
{0 0.19702760155977517,1 4,2 -1}
{0 0.07190937498139782,1 3,2 -1}
{0 0.09851380077988758,1 2,2 -1}
{0 0.2285395426098255,1 12,2 -1}
{0 0.2076928130278607,1 13,2 -1}
{0 0.09380720505859887,1 8,2 -1}
{0 0.18639795900871448,1 29,2 -1}
{0 0.1786240844347905,1 48,2 -1}
{0 0.11268880516423578,1 24,2 -1}
{0 0.12148858061010874,1 4,2 -1}
{0 0.1445739480832351,1 26,2 -1}
{0 0.1037132029286629,1 15,2 -1}
{0 0.17504637464416584,1 34,2 -1}
{0 0.10467947366982798,1 5,2 -1}
{0 0.24308991933727908,1 43,2 -1}
{0 0.07529538087511793,1 5,2 -1}
{0 0.17046096247965067,1 18,2 -1}
{0 0.1415675235411299,1 19,2 -1}
{0 0.20160952680506364,1 47,2 -1}
{0 0.20417755504887158,1 25,2 -1}
{0 0.20017722827624268,1 43,2 -1}
{0 0.2204596942421918,1 49,2 -1}
{0 0.08658450381876091,1 2,2 -1}
{0 0.06008744992145347,1 6,2 -1}
{0 0.18373901846978993,1 49,2 -1}
{0 0.06407751622464718,1 1,2 -1}
{0 0.17182151620284275,1 47,2 -1}
{0 0.17201139049229247,1 22,2 -1}
{0 0.1802258678205915,1 31,2 -1}
{0 0.18907578903521027,1 49,2 -1}
{0 0.131731397434521,1 44,2 -1}
{0 0.21097491304275384,1 30,2 -1}
{0 0.17648917199999978,1 50,2 -1}
{0 0.1569007161072917,1 34,2 -1}
{0 0.08344575779153753,1 21,2 -1}
{0 0.1356719546006934,1 54,2 -1}
{0 0.17270092202159856,1 33,2 -1}
{0 0.1894418646513852,1 59,2 -1}
{0 0.07761770427868059,1 3,2 -1}
{0 0.24025309297517186,1 41,2 -1}
{0 0.19057342777570624,1 36,2 -1}
{0 0.183346551057906,1 35,2 -1}
{0 0.13060107007838448,1 12,2 -1}
{0 0.16687093893834282,1 37,2 -1}
{0 0.08658450381876091,1 3,2 -1}
{0 0.09134508433768575,1 10,2 -1}
{0 0.1316140270469013,1 36,2 -1}
{0 0.11745463187115185,1 17,2 -1}
{0 0.19033614300659601,1 41,2 -1}
{0 0.17582217348759546,1 51,2 -1}
{0 0.1508885467207698,1 8,2 -1}
{0 0.1619075236134311,1 24,2 -1}
{0 0.1665933933397163,1 18,2 -1}
{0 0.1377336077828997,1 15,2 -1}
{0 0.06974344442432169,1 4,2 -1}
{0 0.14510358909165383,1 41,2 -1}
{0 0.2092111970793809,1 30,2 -1}
{0 0.20818850346447806,1 36,2 -1}
{0 0.15300520760196729,1 33,2 -1}
{0 0.15219650970483864,1 22,2 -1}
{0 0.20835254066458403,1 26,2 -1}
{0 0.1435706317624299,1 31,2 -1}
{0 0.1811490745765571,1 44,2 -1}
{0 0.1312121623576847,1 32,2 -1}
{0 0.18349114980436765,1 57,2 -1}
{0 0.10915888997780218,1 19,2 -1}
{0 0.1215766808846972,1 29,2 -1}
{0 0.1281129039138881,1 26,2 -1}
{0 0.1176164199930843,1 4,2 -1}
{0 0.16792930533719885,1 35,2 -1}
{0 0.13243943456328158,1 33,2 -1}
{0 0.1514629556841727,1 19,2 -1}
{0 0.21416136922934387,1 51,2 +1}
{0 0.19579657624494834,1 17,2 -1}
{0 0.10482848367219184,1 5,2 -1}
{0 0.19716624108027597,1 51,2 -1}
{0 0.1497464564696598,1 34,2 -1}
{0 0.1556019497589522,1 25,2 -1}
{0 0.180619190299267,1 21,2 -1}
{0 0.12515319309233117,1 30,2 -1}
{0 0.18674480823900275,1 25,2 -1}
{0 0.09019219147787595,1 6,2 -1}
{0 0.09310961546754037,1 8,2 -1}
{0 0.11003447360300866,1 4,2 -1}
{0 0.20211391828156786,1 29,2 -1}
{0 0.20634850631393523,1 39,2 -1}
{0 0.20512864594406918,1 16,2 -1}
{0 0.048606786503065984,1 1,2 -1}
{0 0.04246920432462927,1 2,2 -1}
{0 0.027045691724048204,1 1,2 -1}
{0 0.12499999999999997,1 1,2 -1}
{0 0.025451967574230256,1 1,2 -1}
{0 0.03833922950823402,1 1,2 -1}
{0 0.08165610064283532,1 1,2 -1}
{0 0.12309149097933272,1 1,2 -1}
{0 0.030977671854717947,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0070625977735147075,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.03280512136830688,1 1,2 -1}
{0 0.10852509381807648,1 1,2 -1}
{0 0.05485574573267592,1 1,2 -1}
{0 0.026847405014734236,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.03589790793088691,1 1,2 -1}
{0 0.04347635419791968,1 1,2 -1}
{0 0.09128709291752767,1 1,2 -1}
{0 0.05484738011289385,1 1,2 -1}
{0 0.014782809899727065,1 1,2 -1}
{0 0.04004251667117411,1 1,2 -1}
{0 0.036165583445529115,1 1,2 -1}
{0 0.03225673616070111,1 1,2 -1}
{0 0.13545341574239722,1 1,2 -1}
{0 0.06048766681395176,1 1,2 -1}
{0 0.06979768670631292,1 1,2 -1}
{0 0.025300470312002794,1 1,2 -1}
{0 0.00950790415737185,1 1,2 -1}
{0 0.03744877508916926,1 1,2 -1}
{0 0.03576025324301921,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.05035498462029996,1 1,2 -1}
{0 0.03889222341312986,1 1,2 -1}
{0 0.08051957830010387,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.08778676157921725,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.03565123536581206,1 1,2 -1}
{0 0.0416988541312325,1 1,2 -1}
{0 0.04965922509916617,1 1,2 -1}
{0 0.03595943059809855,1 1,2 -1}
{0 0.07518820606756282,1 1,2 -1}
{0 0.018367958959266125,1 1,2 -1}
{0 0.01783440937516054,1 1,2 -1}
{0 0.07118684968143742,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.01607445179614758,1 1,2 -1}
{0 0.0356661937406583,1 1,2 -1}
{0 0.01380426956161298,1 1,2 -1}
{0 0.02589539517234742,1 1,2 -1}
{0 0.0701755719245781,1 1,2 -1}
{0 0.044294622246404854,1 1,2 -1}
{0 0.01159854006765864,1 1,2 -1}
{0 0.10983686489982623,1 1,2 -1}
{0 0.02210993862289557,1 1,2 -1}
{0 0.04933361058580825,1 1,2 -1}
{0 0.00840603298923858,1 1,2 -1}
{0 0.031290769749887426,1 1,2 -1}
{0 0.02108011615019849,1 1,2 -1}
{0 0.08219949365267863,1 1,2 -1}
{0 0.027193373100814152,1 1,2 -1}
{0 0.06582027383238344,1 1,2 -1}
{0 0.10545613515239945,1 1,2 -1}
{0 0.059869042474346726,1 1,2 -1}
{0 0.10072787050317251,1 1,2 +1}
{0 0.06933752452815364,1 1,2 -1}
{0 0.08584553122649784,1 1,2 -1}
{0 0.036807209029793723,1 1,2 -1}
{0 0.10347534786544633,1 1,2 -1}
{0 0.05889285592894318,1 1,2 -1}
{0 0.0023029007182868207,1 1,2 -1}
{0 0.05296419982587947,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.06681531047810609,1 1,2 -1}
{0 0.10144179268143678,1 1,2 -1}
{0 0.08656454259141556,1 1,2 -1}
{0 0.01835282940871486,1 1,2 -1}
{0 0.021133385436115645,1 2,2 -1}
{0 0.016801003908644547,1 2,2 -1}
{0 0.01803046114936547,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.040723148118768406,1 1,2 -1}
{0 0.015335691803293609,1 1,2 -1}
