0.074854,1,0,0,+1
0.07409,1,0,0,+1
0.064619,1.022276,0,0,+1
0.088416,1,0,0,+1
0.06803,1,0,0,+1
0.066252,1,0,0,+1
0.100003,1,0,0,+1
0.070936,1,0,0,+1
0.062422,1,0,0,+1
0.074399,1,0,0,+1
0.09213,1,0,0,+1
0.07503,1,0,0,+1
0.093466,1,0,0,+1
0.090527,1,0,0,+1
0.062293,1.019593,0,0,+1
0.067571,1,0,0,+1
0.081205,1,0,0,+1
0.082303,1,0,0,+1
0.099101,1,0,0,+1
0.088917,1,0,0,+1
0.067063,1,0,0,+1
0.070673,1,0,0,+1
0.070435,1,0,0,+1
0.089371,1,0,0,+1
0.065638,1.006308,0,0,+1
0.085433,1,0,0,+1
0.069601,1.01411,0,0,+1
0.063044,1.011882,0,0,+1
0.068309,1,0,0,+1
0.074007,1.017177,0,0,+1
0.067175,1,0,0,+1
0.090795,1,0,0,+1
0.084035,1,0,0,+1
0.092679,1,0,0,+1
0.081193,1,0,0,+1
0.089989,1,0,0,+1
0.067103,1.005019,0,0,+1
0.073177,1.005612,0,0,+1
0.093852,1,0,0,+1
0.090288,1,0,0,+1
0.083745,1,0,0,+1
0.066402,1.010043,0,0,+1
0.168004,5,0,0,+1
0.132151,5,0,0,+1
0.13455,5,0,0,+1
0.217652,5,0,0,+1
0.205926,5,0,0,+1
0.249545,5.113037,0,0,+1
0.094888,5,0,0,+1
0.249545,5.009859,0,0,+1
0.178388,5,0,0,+1
0.243367,5,0,0,+1
0.249559,5.157172,0,0,+1
0.138202,5.010473,0,0,+1
0.236032,5.036628,0,0,+1
0.144435,5,0,0,+1
0.199853,5,0,0,+1
0.249549,5.105013,0,0,+1
0.202759,5,0,0,+1
0.200627,5,0,0,+1
0.114008,5,0,0,+1
0.173561,5.075518,0,0,+1
0.235301,5,0,0,+1
0.24956,5.031535,0,0,+1
0.192853,5.014562,0,0,+1
0.223565,5,0,0,+1
0.141962,5.038989,0,0,+1
0.244815,5,0,0,+1
0.214715,5.023212,0,0,+1
0.148462,5,0,0,+1
0.249547,5.059597,0,0,+1
0.188975,5.09745,0,0,+1
0.249549,5.00489,0,0,+1
0.172317,5,0,0,+1
0.118399,5,0,0,+1
0.228191,5,0,0,+1
0.202592,5.043968,0,0,+1
0.242457,5,0,0,+1
0.211489,5,0,0,+1
0.176503,5,0,0,+1
0.24955,5.160299,0,0,+1
0.158802,5.012202,0,0,+1
0.199931,5,0,0,+1
0.245651,5,0,0,+1
0.256507,51.480572,0,0,+1
0.222989,51.966111,0,0,+1
0.265357,51.868495,0,0,+1
0.270712,48.388335,0,0,+1
0.212721,51.583387,0,0,+1
0.255581,51.911294,0,0,+1
0.267366,46.075797,0,0,+1
0.26652,44.248274,0,0,+1
0.201914,51.534313,0,0,+1
0.264469,51.89128,0,0,+1
0.260965,50.863308,0,0,+1
0.257969,45.44973,0,0,+1
0.264321,51.94199,0,0,+1
0.169264,50.24692,0,0,+1
0.149945,47.007863,0,0,+1
0.222861,51.738921,0,0,+1
0.18709,45.792582,0,0,+1
0.271412,51.917378,0,0,+1
0.146344,47.714935,0,0,+1
0.218809,47.004086,0,0,+1
0.148954,46.33882,0,0,+1
0.231707,51.107018,0,0,+1
0.148777,51.589744,0,0,+1
0.268607,51.060882,0,0,+1
0.214202,50.852687,0,0,+1
0.205295,50.851863,0,0,+1
0.224688,51.587937,0,0,+1
0.265271,45.700903,0,0,+1
0.266934,51.919664,0,0,+1
0.192173,51.72289,0,0,+1
0.241186,51.245574,0,0,+1
0.222635,51.1008,0,0,+1
0.267764,51.95816,0,0,+1
0.184575,50.771755,0,0,+1
0.213798,51.687378,0,0,+1
0.26506,51.879234,0,0,+1
0.24507,51.214699,0,0,+1
0.264886,49.522835,0,0,+1
0.259032,51.174903,0,0,+1
0.192368,51.923594,0,0,+1
0.217859,47.020224,0,0,+1
0.212155,45.770337,0,0,+1
0.221818,5.964642,0,0,+1
0.22284,5.410294,0,0,+1
0.165977,5.426257,0,0,+1
0.104292,5.186151,0,0,+1
0.108146,5.729373,0,0,+1
0.080367,5.123354,0,0,+1
0.102805,5.967125,0,0,+1
0.24398,6,0,0,+1
0.227336,6,0,0,+1
0.100067,5.48286,0,0,+1
0.097436,5.351051,0,0,+1
0.101299,5.766461,0,0,+1
0.219081,6,0,0,+1
0.148598,5.982129,0,0,+1
0.088656,5.488256,0,0,+1
0.107034,5.862085,0,0,+1
0.242083,5.768821,0,0,+1
0.070412,5.247485,0,0,+1
0.107092,5.680633,0,0,+1
0.21179,5.976028,0,0,+1
0.213901,6,0,0,+1
0.132715,6,0,0,+1
0.094948,5.669405,0,0,+1
0.076662,5.411053,0,0,+1
0.097102,5.107236,0,0,+1
0.091536,5.412776,0,0,+1
0.11873,6,0,0,+1
0.161941,5.304655,0,0,+1
0.116916,5.748035,0,0,+1
0.104141,5.1766,0,0,+1
0.09846,5.57977,0,0,+1
0.102652,5.43552,0,0,+1
0.078555,5.836089,0,0,+1
0.220907,5.906939,0,0,+1
0.213721,5.174688,0,0,+1
0.224594,5.973855,0,0,+1
0.226324,5.963993,0,0,+1
0.109854,6,0,0,+1
0.10675,5.69271,0,0,+1
0.171455,6,0,0,+1
0.091659,5.231868,0,0,+1
0.074225,5.529792,0,0,+1
0.242183,12.315601,0,0,+1
0.249476,11,0,0,+1
0.252566,12.689258,0,0,+1
0.24952,11,0,0,+1
0.248036,12.113156,0,0,+1
0.251247,12.6763,0,0,+1
0.247512,11,0,0,+1
0.246794,12.243086,0,0,+1
0.247596,11,0,0,+1
0.248683,12.118623,0,0,+1
0.250558,11.044079,0,0,+1
0.249844,11,0,0,+1
0.247233,11,0,0,+1
0.247488,11,0,0,+1
0.249847,11,0,0,+1
0.248659,11,0,0,+1
0.245174,11.611325,0,0,+1
0.248308,11,0,0,+1
0.248288,11.707496,0,0,+1
0.247102,11,0,0,+1
0.249229,11,0,0,+1
0.246844,12.284595,0,0,+1
0.252976,12.54452,0,0,+1
0.247562,11.542151,0,0,+1
0.248341,11,0,0,+1
0.250115,12.665506,0,0,+1
0.246481,12.427,0,0,+1
0.249954,12.603956,0,0,+1
0.249027,11,0,0,+1
0.250208,11.683219,0,0,+1
0.243022,12.98452,0,0,+1
0.250069,11.862033,0,0,+1
0.247288,12.313675,0,0,+1
0.248245,11,0,0,+1
0.247994,11,0,0,+1
0.246396,12.480895,0,0,+1
0.247337,12.026041,0,0,+1
0.251109,12.561308,0,0,+1
0.248795,11.516112,0,0,+1
0.249577,12.948621,0,0,+1
0.248507,11.837092,0,0,+1
0.247766,11.153051,0,0,+1
0.325815,69.493619,0,0,+1
0.316018,69.306712,0,0,+1
0.208321,67.87896,0,0,+1
0.377712,67.155039,0,0,+1
0.357025,67.218484,0,0,+1
0.24297,67.922327,0,0,+1
0.27441,69.118049,0,0,+1
0.329127,66.245427,0,0,+1
0.370808,66.200229,0,0,+1
0.278535,66.187667,0,0,+1
0.322559,68.705923,0,0,+1
0.360526,69.58087,0,0,+1
0.382812,66.831608,0,0,+1
0.329609,67.507575,0,0,+1
0.365773,66.172869,0,0,+1
0.255682,66.762368,0,0,+1
0.277973,69.373844,0,0,+1
0.302316,66.828866,0,0,+1
0.320717,66.605509,0,0,+1
0.301044,66.955036,0,0,+1
0.370508,66.602733,0,0,+1
0.365919,67.809092,0,0,+1
0.336615,66.531897,0,0,+1
0.319951,66.437287,0,0,+1
0.36665,66.852284,0,0,+1
0.347552,67.280711,0,0,+1
0.344449,66.312342,0,0,+1
0.363291,68.761678,0,0,+1
0.365934,67.84987,0,0,+1
0.311907,68.68354,0,0,+1
0.306386,70.255016,0,0,+1
0.3207,66.713594,0,0,+1
0.36496,67.465962,0,0,+1
0.350549,66.303221,0,0,+1
0.243138,66.582431,0,0,+1
0.383977,66.388718,0,0,+1
0.269365,68.022898,0,0,+1
0.245859,67.45237,0,0,+1
0.31586,67.55278,0,0,+1
0.331033,66.891659,0,0,+1
0.350499,67.620321,0,0,+1
0.320803,67.225844,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0.170043,42.897103,0,0,+1
0.166872,41.84272,0,0,+1
0.262745,41.971767,0,0,+1
0.218963,42.131851,0,0,+1
0.234008,41.903938,0,0,+1
0.219819,42.201591,0,0,+1
0.261089,41.951774,0,0,+1
0.243666,42.562854,0,0,+1
0.199464,41.760313,0,0,+1
0.259399,41.948958,0,0,+1
0.25795,41.964523,0,0,+1
0.209811,41.887249,0,0,+1
0.244084,41.988545,0,0,+1
0.156612,42.747737,0,0,+1
0.192882,42.24805,0,0,+1
0.260311,41.97202,0,0,+1
0.223618,41.795235,0,0,+1
0.238157,42.049979,0,0,+1
0.262999,41.996474,0,0,+1
0.196605,41.819681,0,0,+1
0.262854,41.981835,0,0,+1
0.212863,42.569525,0,0,+1
0.173663,41.832597,0,0,+1
0.261885,41.976745,0,0,+1
0.210281,42.081029,0,0,+1
0.250773,41.103094,0,0,+1
0.258818,41.952005,0,0,+1
0.249107,41.944846,0,0,+1
0.166513,41.924433,0,0,+1
0.217196,41.118151,0,0,+1
0.220956,41.867078,0,0,+1
0.204629,41.677145,0,0,+1
0.237709,41.658093,0,0,+1
0.25833,41.986855,0,0,+1
0.259119,41.991648,0,0,+1
0.259489,41.95919,0,0,+1
0.229414,42.372475,0,0,+1
0.221196,42.894152,0,0,+1
0.247142,41.036442,0,0,+1
0.243084,41.405259,0,0,+1
0.262944,41.98365,0,0,+1
0.261043,41.97751,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0,0,0,0,+1
0.228338,71.450321,0,0,+1
0.279402,71,0,0,+1
0.285638,71,0,0,+1
0.26471,70.276494,0,0,+1
0.272958,71.760523,0,0,+1
0.237533,71.255063,0,0,+1
0.254576,71.009767,0,0,+1
0.27735,71,0,0,+1
0.208262,70.890523,0,0,+1
0.240454,70.720325,0,0,+1
0.270724,70.95641,0,0,+1
0.260664,71.378871,0,0,+1
0.251594,70.756912,0,0,+1
0.255737,71.87559,0,0,+1
0.205301,71.23859,0,0,+1
0.243378,70.625389,0,0,+1
0.242673,70.306023,0,0,+1
0.272195,71.689126,0,0,+1
0.256479,70.810265,0,0,+1
0.273818,70.64723,0,0,+1
0.275271,71,0,0,+1
0.23497,71.52552,0,0,+1
0.257072,70.303779,0,0,+1
0.264584,71.773314,0,0,+1
0.248853,70.775775,0,0,+1
0.252962,71.803085,0,0,+1
0.265306,70.275737,0,0,+1
0.266126,71.7928,0,0,+1
0.249032,70.90074,0,0,+1
0.236799,70.361352,0,0,+1
0.269253,70.866157,0,0,+1
0.253458,71.456986,0,0,+1
0.265752,71.264302,0,0,+1
0.263483,71.58395,0,0,+1
0.257455,70.819797,0,0,+1
0.246926,71.160441,0,0,+1
0.282214,71,0,0,+1
0.282805,71,0,0,+1
0.265629,71.559708,0,0,+1
0.21634,71.618173,0,0,+1
0.275037,71,0,0,+1
0.249436,71.003653,0,0,+1
0.136104,23.74257,0,0,+1
0.149591,23.98621,0,0,+1
0.262408,23.887333,0,0,+1
0.139001,24,0,0,+1
0.156231,23.199951,0,0,+1
0.246411,24,0,0,+1
0.145575,23.97042,0,0,+1
0.146572,23.905644,0,0,+1
0.130004,23.926016,0,0,+1
0.185079,24,0,0,+1
0.154446,23.983975,0,0,+1
0.217833,24,0,0,+1
0.150997,23.947741,0,0,+1
0.13136,23.981805,0,0,+1
0.164078,23.968562,0,0,+1
0.129597,23.818593,0,0,+1
0.142068,24,0,0,+1
0.200304,23.979657,0,0,+1
0.155243,23.330782,0,0,+1
0.22729,23.729179,0,0,+1
0.1315,23.950802,0,0,+1
0.161851,23.870409,0,0,+1
0.13858,24,0,0,+1
0.160009,24,0,0,+1
0.210482,24,0,0,+1
0.203646,23.764662,0,0,+1
0.199415,23.919955,0,0,+1
0.179658,24,0,0,+1
0.195754,23.888619,0,0,+1
0.136123,23.670428,0,0,+1
0.252905,24,0,0,+1
0.17871,24,0,0,+1
0.131502,24,0,0,+1
0.137264,23.990528,0,0,+1
0.146097,23.98556,0,0,+1
0.134411,24,0,0,+1
0.134536,23.498715,0,0,+1
0.130415,23.381507,0,0,+1
0.178536,23.897045,0,0,+1
0.181995,24,0,0,+1
0.153898,24,0,0,+1
0.134819,24,0,0,+1
0.265186,23.002594,0,0,+1
0.242134,22.72138,0,0,+1
0.229106,22.984968,0,0,+1
0.253132,22.644105,0,0,+1
0.236595,23.063332,0,0,+1
0.262185,23.035126,0,0,+1
0.236069,23.29926,0,0,+1
0.161653,23,0,0,+1
0.167061,23,0,0,+1
0.244734,23.799458,0,0,+1
0.203116,23.097209,0,0,+1
0.248269,23.538346,0,0,+1
0.231853,22.910117,0,0,+1
0.234029,23.477408,0,0,+1
0.20736,23.079096,0,0,+1
0.170779,23,0,0,+1
0.156448,23,0,0,+1
0.264725,23.120462,0,0,+1
0.198318,23,0,0,+1
0.263358,23.060776,0,0,+1
0.23771,23.02918,0,0,+1
0.232227,23.110121,0,0,+1
0.26117,23.120341,0,0,+1
0.245332,22.633912,0,0,+1
0.161199,23,0,0,+1
0.235993,23,0,0,+1
0.265246,23.122942,0,0,+1
0.258965,22.633303,0,0,+1
0.178048,23,0,0,+1
0.244288,23,0,0,+1
0.236263,23.62136,0,0,+1
0.196109,23,0,0,+1
0.225832,22.960004,0,0,+1
0.209839,23.163304,0,0,+1
0.248562,22.916968,0,0,+1
0.266978,23.132811,0,0,+1
0.250787,23,0,0,+1
0.203735,23,0,0,+1
0.23363,23.07434,0,0,+1
0.264083,23.140005,0,0,+1
0.16028,23,0,0,+1
0.267141,23.01635,0,0,+1
0.268913,70.486109,0,0,+1
0.279074,71,0,0,+1
0.286048,71.327164,0,0,+1
0.241535,71.948605,0,0,+1
0.28187,71.024131,0,0,+1
0.279651,71.490325,0,0,+1
0.241169,70.866643,0,0,+1
0.275427,71.592217,0,0,+1
0.243543,70.623978,0,0,+1
0.209293,71.832317,0,0,+1
0.26061,70.011494,0,0,+1
0.283839,71,0,0,+1
0.284279,71.431512,0,0,+1
0.268085,70.568798,0,0,+1
0.246768,70.203297,0,0,+1
0.262407,71.152539,0,0,+1
0.281655,71.371577,0,0,+1
0.28351,71.312127,0,0,+1
0.277622,70.684051,0,0,+1
0.286082,70.4111,0,0,+1
0.229492,70.448807,0,0,+1
0.259548,71.027535,0,0,+1
0.265697,71.009548,0,0,+1
0.279303,70.549974,0,0,+1
0.238774,70.295833,0,0,+1
0.275966,71.569324,0,0,+1
0.279319,70.107532,0,0,+1
0.260422,70.22715,0,0,+1
0.212386,70.027329,0,0,+1
0.282324,71.203439,0,0,+1
0.258026,70.719736,0,0,+1
0.216974,70.949557,0,0,+1
0.25414,71.105663,0,0,+1
0.276842,71.644949,0,0,+1
0.27912,71.378513,0,0,+1
0.256538,70.957741,0,0,+1
0.278844,71,0,0,+1
0.254389,71.84353,0,0,+1
0.260229,71.402031,0,0,+1
0.237586,70.326741,0,0,+1
0.205231,71.193446,0,0,+1
0.280906,70.909137,0,0,+1
0.22047,38.608998,0,0,+1
0.244871,38.678746,0,0,+1
0.233006,39.248678,0,0,+1
0.23657,38.934207,0,0,+1
0.230052,38.1107,0,0,+1
0.210215,39.360549,0,0,+1
0.231953,39.400361,0,0,+1
0.220538,38.450272,0,0,+1
0.240884,39.455367,0,0,+1
0.209774,39.145703,0,0,+1
0.227704,38.132461,0,0,+1
0.227449,38.67422,0,0,+1
0.237672,38.593728,0,0,+1
0.239468,39.739449,0,0,+1
0.22384,38.574798,0,0,+1
0.251062,38.956809,0,0,+1
0.226636,38.323772,0,0,+1
0.209488,39.588935,0,0,+1
0.183934,38.392562,0,0,+1
0.163299,38.31692,0,0,+1
0.224625,38.863368,0,0,+1
0.222237,38.302719,0,0,+1
0.201217,38.679317,0,0,+1
0.226371,38.162297,0,0,+1
0.208831,38.999377,0,0,+1
0.220405,38.957386,0,0,+1
0.191661,38.18844,0,0,+1
0.181387,38.261882,0,0,+1
0.248782,38.182555,0,0,+1
0.19243,40.009565,0,0,+1
0.227028,38.704477,0,0,+1
0.190661,39.234904,0,0,+1
0.234892,38.358785,0,0,+1
0.199801,39.618316,0,0,+1
0.187784,39.786986,0,0,+1
0.237319,38.604838,0,0,+1
0.207018,38.30406,0,0,+1
0.211145,39.443885,0,0,+1
